fecha,valordemanda
2020-07-28,814337.543
2020-07-29,817487.547
2020-07-30,825275.946
2020-07-31,810169.058
2020-08-01,738269.153
2020-08-02,673895.707
2020-08-03,747511.864
2020-08-04,751123.76
2020-08-05,764126.717
2020-08-06,776466.924
2020-08-07,775393.905
2020-08-08,700782.169
2020-08-09,657269.503
2020-08-10,738068.961
2020-08-11,734500.01
2020-08-12,712418.386
2020-08-13,716219.241
2020-08-14,710586.003
2020-08-15,631293.617
2020-08-16,591662.6
2020-08-17,683923.907
2020-08-18,708888.916
2020-08-19,725675.863
2020-08-20,729676.986
2020-08-21,739080.574
2020-08-22,676812.548
2020-08-23,625384.861
2020-08-24,733320.649
2020-08-25,772384.724
2020-08-26,791658.289
2020-08-27,797890.754
2020-08-28,773438.841
2020-08-29,635866.109
2020-08-30,572310.898
2020-08-31,679208.909
2020-09-01,700209.044
2020-09-02,711095.786
2020-09-03,719005.12
2020-09-04,724580.748
2020-09-05,653584.402
2020-09-06,604081.335
2020-09-07,696258.312
2020-09-08,698100.318
2020-09-09,718084.935
2020-09-10,721372.797
2020-09-11,698312.958
2020-09-12,649165.551
2020-09-13,605491.558
2020-09-14,718980.488
2020-09-15,740288.273
2020-09-16,751556.717
2020-09-17,740760.783
2020-09-18,713829.456
2020-09-19,627328.408
2020-09-20,574171.087
2020-09-21,683416.711
2020-09-22,703840.984
2020-09-23,712811.873
2020-09-24,712997.199
2020-09-25,691789.689
2020-09-26,614309.972
2020-09-27,568766.565
2020-09-28,666559.06
2020-09-29,686797.043
2020-09-30,690962.671
2020-10-01,700916.732
2020-10-02,698403.756
2020-10-03,612169.05
2020-10-04,571636.922
2020-10-05,673482.22
2020-10-06,690894.896
2020-10-07,699613.798
2020-10-08,699215.554
2020-10-09,679813.517
2020-10-10,614331.962
2020-10-11,563490.862
2020-10-12,570701.026
2020-10-13,673784.687
2020-10-14,703005.757
2020-10-15,709578.141
2020-10-16,704019.681
2020-10-17,631928.375
2020-10-18,583351.177
2020-10-19,687152.413
2020-10-20,711714.9
2020-10-21,707162.568
2020-10-22,710357.203
2020-10-23,696843.426
2020-10-24,625382.417
2020-10-25,606307.969
2020-10-26,689553.095
2020-10-27,714662.582
2020-10-28,715705.336
2020-10-29,715284.16
2020-10-30,704726.127
2020-10-31,628294.896
2020-11-01,575075.028
2020-11-02,647094.468
2020-11-03,706154.584
2020-11-04,728814.878
2020-11-05,724766.756
2020-11-06,710624.719
2020-11-07,635069.873
2020-11-08,585653.269
2020-11-09,688061.521
2020-11-10,711586.135
2020-11-11,718173.294
2020-11-12,717880.631
2020-11-13,713264.969
2020-11-14,641465.596
2020-11-15,585947.032
2020-11-16,693236.68
2020-11-17,712862.51
2020-11-18,718214.566
2020-11-19,718299.945
2020-11-20,716666.871
2020-11-21,645094.568
2020-11-22,605990.942
2020-11-23,728188.952
2020-11-24,757498.853
2020-11-25,765268.18
2020-11-26,766690.677
2020-11-27,751489.82
2020-11-28,667627.721
2020-11-29,624731.773
2020-11-30,737071.712
2020-12-01,753620.849
2020-12-02,768634.956
2020-12-03,784315.168
2020-12-04,790382.104
2020-12-05,723627.58
2020-12-06,676303
2020-12-07,712656.602
2020-12-08,693433.293
2020-12-09,804018.806
2020-12-10,807771.695
2020-12-11,783766.293
2020-12-12,686510.161
2020-12-13,644286.586
2020-12-14,759517.717
2020-12-15,766794.634
2020-12-16,780348.751
2020-12-17,778470.844
2020-12-18,776174.524
2020-12-19,697945.808
2020-12-20,646840.581
2020-12-21,750406.82
2020-12-22,750081.066
2020-12-23,727706.624
2020-12-24,643648.623
2020-12-25,570771.924
2020-12-26,635755.792
2020-12-27,646699.546
2020-12-28,724357.078
2020-12-29,732115.459
2020-12-30,734283.124
2020-12-31,687715.588
2021-01-01,608715.931
2021-01-02,680432.407
2021-01-03,684489.215
2021-01-04,793625.993
2021-01-05,806588.156
2021-01-06,700144.564
2021-01-07,854323.166
2021-01-08,872357.353
2021-01-09,773296.979
2021-01-10,735647.962
2021-01-11,851740.825
2021-01-12,875118.684
2021-01-13,874914.272
2021-01-14,873577.23
2021-01-15,859355.795
2021-01-16,765002.342
2021-01-17,708974.301
2021-01-18,827619.581
2021-01-19,846116.609
2021-01-20,850299.079
2021-01-21,817647.661
2021-01-22,794514.658
2021-01-23,719510.829
2021-01-24,655028.547
2021-01-25,775155.263
2021-01-26,770796.102
2021-01-27,753321.62
2021-01-28,744101.186
2021-01-29,733183.947
2021-01-30,672206.563
2021-01-31,631678.074
2021-02-01,725308.41
2021-02-02,742016.165
2021-02-03,744032.692
2021-02-04,742410.917
2021-02-05,742180.511
2021-02-06,673202.889
2021-02-07,635184.428
2021-02-08,757811.118
2021-02-09,789357.66
2021-02-10,767889.956
2021-02-11,757949.224
2021-02-12,744944.86
2021-02-13,664031.439
2021-02-14,627377.64
2021-02-15,743811.335
2021-02-16,751446.91
2021-02-17,752695.056
2021-02-18,754962.027
2021-02-19,749031.191
2021-02-20,667785.4
2021-02-21,636820.402
2021-02-22,743317.962
2021-02-23,750925.914
2021-02-24,747390.312
2021-02-25,744810.272
2021-02-26,740017.479
2021-02-27,664275.565
2021-02-28,621167.542
2021-03-01,730802.101
2021-03-02,749835.836
2021-03-03,744167.225
2021-03-04,740268.037
2021-03-05,735724.58
2021-03-06,658451.851
2021-03-07,622685.66
2021-03-08,742936.38
2021-03-09,758352.519
2021-03-10,750796.647
2021-03-11,739481.269
2021-03-12,729092.448
2021-03-13,646301.497
2021-03-14,606540.412
2021-03-15,719293.522
2021-03-16,732005.026
2021-03-17,729775.728
2021-03-18,741473.221
2021-03-19,706043.651
2021-03-20,670497.641
2021-03-21,630102.703
2021-03-22,735080.366
2021-03-23,739437.425
2021-03-24,731621.692
2021-03-25,726346.417
2021-03-26,719331.777
2021-03-27,648466.535
2021-03-28,571635.074
2021-03-29,691559.272
2021-03-30,695256.722
2021-03-31,679687.653
2021-04-01,603780.936
2021-04-02,558137.662
2021-04-03,577877.662
2021-04-04,551346.366
2021-04-05,604043.925
2021-04-06,678937.062
2021-04-07,706832.348
2021-04-08,711274.992
2021-04-09,713789.777
2021-04-10,641313.52
2021-04-11,594071.686
2021-04-12,692941.728
2021-04-13,717396.928
2021-04-14,716654.185
2021-04-15,722238.709
2021-04-16,713583.273
2021-04-17,642865.34
2021-04-18,593293.117
2021-04-19,697833.818
2021-04-20,709788.735
2021-04-21,710848.815
2021-04-22,713242.666
2021-04-23,685398.678
2021-04-24,620321.236
2021-04-25,584849.257
2021-04-26,689249.537
2021-04-27,703092.56
2021-04-28,698342.061
2021-04-29,697918.72
2021-04-30,688956.526
2021-05-01,577472.256
2021-05-02,559173.805
2021-05-03,667365.198
2021-05-04,689998.019
2021-05-05,690651.1
2021-05-06,689028.329
2021-05-07,681399.427
2021-05-08,612800.041
2021-05-09,573950.672
2021-05-10,672517.486
2021-05-11,690260.839
2021-05-12,696396.062
2021-05-13,695282.254
2021-05-14,688397.416
2021-05-15,622863.597
2021-05-16,580577.79
2021-05-17,668878.06
2021-05-18,696787.021
2021-05-19,698169.314
2021-05-20,697758.698
2021-05-21,691966.356
2021-05-22,621633.202
2021-05-23,574180.28
2021-05-24,659025.584
2021-05-25,687452.59
2021-05-26,692338.143
2021-05-27,694593.137
2021-05-28,687217.66
2021-05-29,625581.869
2021-05-30,579605.519
2021-05-31,683327.24
2021-06-01,696048.627
2021-06-02,700505.017
2021-06-03,698600.649
2021-06-04,692965.661
2021-06-05,622988.965
2021-06-06,576739.713
2021-06-07,687687.127
2021-06-08,719311.181
2021-06-09,727998.479
2021-06-10,739161.249
2021-06-11,732773.334
2021-06-12,663407.333
2021-06-13,616205.06
2021-06-14,737903.439
2021-06-15,759440.415
2021-06-16,755302.693
2021-06-17,732968.196
2021-06-18,720620.28
2021-06-19,646908.276
2021-06-20,594444.33
2021-06-21,695310.81
2021-06-22,710395.742
2021-06-23,701339.201
2021-06-24,667378.472
2021-06-25,694493.443
2021-06-26,651121.08
2021-06-27,606935.474
2021-06-28,706509.225
2021-06-29,727913.028
2021-06-30,744980.042
2021-07-01,745646.823
2021-07-02,751071.94
2021-07-03,686746.086
2021-07-04,645197.787
2021-07-05,756482.667
2021-07-06,765521.607
2021-07-07,749498.243
2021-07-08,743139.951
2021-07-09,749361.516
2021-07-10,698499.464
2021-07-11,662579.088
2021-07-12,763113.617
2021-07-13,739886.353
2021-07-14,742631.422
2021-07-15,749381.936
2021-07-16,755786.802
2021-07-17,703589.58
2021-07-18,657129.066
2021-07-19,770181.187
2021-07-20,786064.039
2021-07-21,796392.983
2021-07-22,807661.031
2021-07-23,801290.966
2021-07-24,708875.188
2021-07-25,647414.033
2021-07-26,741788.852
2021-07-27,764664.988
2021-07-28,777471.567
2021-07-29,786049.111
2021-07-30,780535.725
2021-07-31,688602.143
2021-08-01,610030.071
2021-08-02,692296.539
2021-08-03,716478.894
2021-08-04,726929.59
2021-08-05,737222.091
2021-08-06,733401.456
2021-08-07,676412.684
2021-08-08,615001.22
2021-08-09,688277.519
2021-08-10,712411.101
2021-08-11,735965.665
2021-08-12,755611.095
2021-08-13,762760.446
2021-08-14,734160.936
2021-08-15,692750.878
2021-08-16,734676.191
2021-08-17,734157.383
2021-08-18,729662.489
2021-08-19,723091.039
2021-08-20,723168.05
2021-08-21,680177.885
2021-08-22,642547.886
2021-08-23,740216.309
2021-08-24,749610.14
2021-08-25,738207.487
2021-08-26,746460.103
2021-08-27,752000.087
2021-08-28,680131.728
2021-08-29,625714.882
2021-08-30,722450.384
2021-08-31,747811.051
2021-09-01,746405.192
2021-09-02,733294.828
2021-09-03,731068.102
2021-09-04,661105.572
2021-09-05,625947.506
2021-09-06,750941.319
2021-09-07,778331.589
2021-09-08,758832.979
2021-09-09,759765.067
2021-09-10,743109.71
2021-09-11,664034.519
2021-09-12,624471.173
2021-09-13,730599.845
2021-09-14,744889.97
2021-09-15,740655.596
2021-09-16,726396.632
2021-09-17,714163.921
2021-09-18,639492.9
2021-09-19,588068.278
2021-09-20,692113.328
2021-09-21,696775.737
2021-09-22,701743.975
2021-09-23,704545.814
2021-09-24,697179.551
2021-09-25,631054.818
2021-09-26,582860.409
2021-09-27,686152.044
2021-09-28,706305.455
2021-09-29,710112.398
2021-09-30,702537.831
2021-10-01,692944.543
2021-10-02,630287.998
2021-10-03,585692.62
2021-10-04,665592.111
2021-10-05,681284.754
2021-10-06,695359.374
2021-10-07,689344.379
2021-10-08,685109.813
2021-10-09,612730.729
2021-10-10,568730.598
2021-10-11,615641.185
2021-10-12,577417.811
2021-10-13,668727.443
2021-10-14,682596.759
2021-10-15,681763.233
2021-10-16,616067.047
2021-10-17,573616.151
2021-10-18,675467.776
2021-10-19,692280.722
2021-10-20,693103.655
2021-10-21,688480.315
2021-10-22,682264.745
2021-10-23,612018.709
2021-10-24,571138.872
2021-10-25,670783.825
2021-10-26,692319.42
2021-10-27,689359.293
2021-10-28,691147.265
2021-10-29,692264.935
2021-10-30,626694.705
2021-10-31,597247.186
2021-11-01,576367.744
2021-11-02,674854.716
2021-11-03,695235.266
2021-11-04,705890.141
2021-11-05,717193.16
2021-11-06,655441.422
2021-11-07,616104.014
2021-11-08,716917.625
2021-11-09,728003.134
2021-11-10,737414.445
2021-11-11,738439.482
2021-11-12,731746.944
2021-11-13,652720.566
2021-11-14,612965.856
2021-11-15,725702.68
2021-11-16,748837.812
2021-11-17,753689.107
2021-11-18,755571.919
2021-11-19,746448.912
2021-11-20,674480.947
2021-11-21,622504.567
2021-11-22,744436.995
2021-11-23,774690.327
2021-11-24,786755.043
2021-11-25,787163.875
2021-11-26,781000.985
2021-11-27,716586.063
2021-11-28,685695.321
2021-11-29,782127.955
2021-11-30,788505.669
2021-12-01,797141.836
2021-12-02,800194.435
2021-12-03,790811.497
2021-12-04,711448.518
2021-12-05,660580.665
2021-12-06,667195.846
2021-12-07,710588.895
2021-12-08,684008.281
2021-12-09,782066.188
2021-12-10,776257.295
2021-12-11,692242.959
2021-12-12,644678.964
2021-12-13,758492.556
2021-12-14,783341.736
2021-12-15,787193.874
2021-12-16,792100.159
2021-12-17,783162.446
2021-12-18,706205.51
2021-12-19,660628.862
2021-12-20,771478.461
2021-12-21,772523.695
2021-12-22,757320.524
2021-12-23,729089.502
2021-12-24,637631.538
2021-12-25,547513.015
2021-12-26,582595.459
2021-12-27,657559.283
2021-12-28,663701.614
2021-12-29,657200.732
2021-12-30,653602.373
2021-12-31,611387.919
2022-01-01,535144.786
2022-01-02,578855.186
2022-01-03,691970.774
2022-01-04,718047.874
2022-01-05,715070.234
2022-01-06,617936.351
2022-01-07,703004.57
2022-01-08,686615.314
2022-01-09,657099.904
2022-01-10,756621.212
2022-01-11,771711.078
2022-01-12,777310.213
2022-01-13,788572.283
2022-01-14,796150.956
2022-01-15,717164.143
2022-01-16,672381.068
2022-01-17,790794.183
2022-01-18,809453.033
2022-01-19,813885.767
2022-01-20,813841.104
2022-01-21,812933.383
2022-01-22,728531.886
2022-01-23,681487.178
2022-01-24,800222.601
2022-01-25,803957.158
2022-01-26,800205.701
2022-01-27,794878.473
2022-01-28,786143.822
2022-01-29,698969.016
2022-01-30,648503.898
2022-01-31,761832.783
2022-02-01,774260.763
2022-02-02,762494.554
2022-02-03,760780.897
2022-02-04,756896.641
2022-02-05,682674.839
2022-02-06,635247.08
2022-02-07,746724.421
2022-02-08,756678.724
2022-02-09,755748.252
2022-02-10,762082.393
2022-02-11,754633.793
2022-02-12,679947.691
2022-02-13,635776.528
2022-02-14,741719.03
2022-02-15,759124.039
2022-02-16,758265.98
2022-02-17,744050.02
2022-02-18,735427.048
2022-02-19,677992.558
2022-02-20,628491.111
2022-02-21,726597.17
2022-02-22,734120.281
2022-02-23,732237.567
2022-02-24,736907.737
2022-02-25,742820.885
2022-02-26,670693.047
2022-02-27,618013.898
2022-02-28,697748.424
2022-03-01,722629.686
2022-03-02,735689.298
2022-03-03,742779.369
2022-03-04,743386.909
2022-03-05,660787.324
2022-03-06,620251.472
2022-03-07,732493.133
2022-03-08,735113.962
2022-03-09,726757.341
2022-03-10,722215.252
2022-03-11,731329.705
2022-03-12,642182.296
2022-03-13,593322.595
2022-03-14,726364.443
2022-03-15,727251.646
2022-03-16,728889.512
2022-03-17,726425.305
2022-03-18,704833.012
2022-03-19,624061.488
2022-03-20,591749.465
2022-03-21,698550.305
2022-03-22,717641
2022-03-23,719548.211
2022-03-24,725071.963
2022-03-25,706766.452
2022-03-26,631663.488
2022-03-27,554056.158
2022-03-28,677673.545
2022-03-29,692972.303
2022-03-30,707690.926
2022-03-31,705601.198
2022-04-01,710892.602
2022-04-02,645549.332
2022-04-03,613758.289
2022-04-04,744100.153
2022-04-05,762729.139
2022-04-06,744533.256
2022-04-07,722876.934
2022-04-08,707077.849
2022-04-09,621527.143
2022-04-10,574809.756
2022-04-11,667783.117
2022-04-12,687251.619
2022-04-13,685363.179
2022-04-14,585210.51
2022-04-15,536448.535
2022-04-16,551086.712
2022-04-17,527257.849
2022-04-18,580335.76
2022-04-19,657825.815
2022-04-20,698469.112
2022-04-21,697710.847
2022-04-22,695637.89
2022-04-23,628779.932
2022-04-24,571994.039
2022-04-25,654714.455
2022-04-26,677540.715
2022-04-27,687613.611
2022-04-28,688510.063
2022-04-29,669022.367
2022-04-30,592600.643
2022-05-01,528390.929
2022-05-02,614138.744
2022-05-03,677392.499
2022-05-04,687315.435
2022-05-05,680762.673
2022-05-06,668597.638
2022-05-07,596496.276
2022-05-08,550457.934
2022-05-09,650598.557
2022-05-10,673774.152
2022-05-11,678560.086
2022-05-12,683981.303
2022-05-13,678906.624
2022-05-14,613471.345
2022-05-15,565340.711
2022-05-16,658606.234
2022-05-17,689159.568
2022-05-18,701701.58
2022-05-19,716668.676
2022-05-20,714896.579
2022-05-21,645687.218
2022-05-22,591016.568
2022-05-23,692293.672
2022-05-24,699490.143
2022-05-25,683203.914
2022-05-26,688924.599
2022-05-27,691167.658
2022-05-28,628739.734
2022-05-29,579504.708
2022-05-30,672096.948
2022-05-31,699889.965
2022-06-01,709660.649
2022-06-02,714096.111
2022-06-03,711460.499
2022-06-04,632752.836
2022-06-05,583681.514
2022-06-06,671690.704
2022-06-07,720817.352
2022-06-08,734652.173
2022-06-09,740426.075
2022-06-10,740712.627
2022-06-11,678773.887
2022-06-12,633281.978
2022-06-13,758638.075
2022-06-14,798691.052
2022-06-15,816499.073
2022-06-16,810374.883
2022-06-17,807731.237
2022-06-18,721874.37
2022-06-19,639567.443
2022-06-20,746482.216
2022-06-21,754336.941
2022-06-22,735366.573
2022-06-23,712244.518
2022-06-24,658105.271
2022-06-25,634796.661
2022-06-26,597120.111
2022-06-27,697550.971
2022-06-28,717423.769
2022-06-29,727046.257
2022-06-30,724490.783
2022-07-01,714296.439
2022-07-02,664621.873
2022-07-03,628386.931
2022-07-04,734811.021
2022-07-05,766576.117
2022-07-06,763815.16
2022-07-07,756028.699
2022-07-08,760229.022
2022-07-09,692390.322
2022-07-10,652462.732
2022-07-11,781323.554
2022-07-12,811270.388
2022-07-13,827870.215
2022-07-14,836258.259
2022-07-15,831856.371
2022-07-16,748679.261
2022-07-17,698666.051
2022-07-18,822023.508
2022-07-19,823558.586
2022-07-20,823283.426
2022-07-21,836727.903
2022-07-22,831424.411
2022-07-23,735091.226
2022-07-24,687821.417
2022-07-25,787876.394
2022-07-26,824187.447
2022-07-27,806232.992
2022-07-28,800376.722
2022-07-29,793992.235
2022-07-30,718385.467
2022-07-31,675415.017
2022-08-01,782866.189
2022-08-02,800030.828
2022-08-03,795863.729
2022-08-04,789564.733
2022-08-05,772886.414
2022-08-06,699119.098
2022-08-07,647889.366
2022-08-08,727811.301
2022-08-09,745979.959
2022-08-10,754636.552
2022-08-11,750843.942
2022-08-12,750786.746
2022-08-13,698246.392
2022-08-14,629884.456
2022-08-15,622660.016
2022-08-16,680755.938
2022-08-17,677139.664
2022-08-18,659330.261
2022-08-19,661916.618
2022-08-20,633699.219
2022-08-21,602791.839
2022-08-22,703153.961
2022-08-23,730634.865
2022-08-24,738558.459
2022-08-25,736603.211
2022-08-26,725562.063
2022-08-27,656630.131
2022-08-28,615465.721
2022-08-29,727200.545
2022-08-30,750924.467
2022-08-31,740231.753
2022-09-01,731641.339
2022-09-02,732227.67
2022-09-03,642236.01
2022-09-04,596575.601
2022-09-05,711057.502
2022-09-06,727527.085
2022-09-07,731678
2022-09-08,715619.573
2022-09-09,721661.277
2022-09-10,653804.812
2022-09-11,619822.057
2022-09-12,743105.948
2022-09-13,746416.15
2022-09-14,722541.723
2022-09-15,713473.613
2022-09-16,708799.082
2022-09-17,619334.834
2022-09-18,574254.188
2022-09-19,685476.662
2022-09-20,704300.231
2022-09-21,700070.02
2022-09-22,695597.389
2022-09-23,689988.523
2022-09-24,602468.746
2022-09-25,547492.934
2022-09-26,638740.351
2022-09-27,659456.712
2022-09-28,663780.704
2022-09-29,663785.856
2022-09-30,649024.388
2022-10-01,576530.486
2022-10-02,536105.027
2022-10-03,644976.653
2022-10-04,667812.384
2022-10-05,669204.132
2022-10-06,675127.531
2022-10-07,666351.834
2022-10-08,589542.598
2022-10-09,540796.45
2022-10-10,644622.826
2022-10-11,654510.421
2022-10-12,557942.649
2022-10-13,641378.909
2022-10-14,654335.366
2022-10-15,579414.681
2022-10-16,540243.248
2022-10-17,645458.789
2022-10-18,666698.644
2022-10-19,678778.124
2022-10-20,683996.794
2022-10-21,672847.573
2022-10-22,586790.797
2022-10-23,551003.213
2022-10-24,646287.207
2022-10-25,663966.837
2022-10-26,669571.962
2022-10-27,664276.72
2022-10-28,653085.719
2022-10-29,573082.907
2022-10-30,547874.045
2022-10-31,587498.589
2022-11-01,538630.845
2022-11-02,634187.151
2022-11-03,656532.768
2022-11-04,653078.471
2022-11-05,571841.348
2022-11-06,532238.943
2022-11-07,612953.806
2022-11-08,666701.201
2022-11-09,661163.333
2022-11-10,664449.942
2022-11-11,664653.882
2022-11-12,588358.835
2022-11-13,542933.157
2022-11-14,652741.12
2022-11-15,651544.301
2022-11-16,681393.885
2022-11-17,679641.411
2022-11-18,675636.087
2022-11-19,603900.284
2022-11-20,560680.142
2022-11-21,686937.943
2022-11-22,715617.289
2022-11-23,701571.613
2022-11-24,698309.438
2022-11-25,682256.747
2022-11-26,614741.775
2022-11-27,582620.008
2022-11-28,688907.474
2022-11-29,712802.199
2022-11-30,724740.32
2022-12-01,730613.079
2022-12-02,731618.823
2022-12-03,659861.394
2022-12-04,616327.939
2022-12-05,707473.451
2022-12-06,645078.436
2022-12-07,693711.869
2022-12-08,632319.537
2022-12-09,671091.448
2022-12-10,623146.186
2022-12-11,606821.364
2022-12-12,728180.46
2022-12-13,732934.204
2022-12-14,717540.301
2022-12-15,712548.603
2022-12-16,713514.912
2022-12-17,629703.175
2022-12-18,591386.911
2022-12-19,708990.929
2022-12-20,724156.043
2022-12-21,711189.579
2022-12-22,694814.032
2022-12-23,657996.045
2022-12-24,562091.314
2022-12-25,489067.621
2022-12-26,532343.828
2022-12-27,612141.492
2022-12-28,629989.307
2022-12-29,637184.984
2022-12-30,624064.594
2022-12-31,559754.852
2023-01-01,506425.906
2023-01-02,621645.824
2023-01-03,677052.137
2023-01-04,689160.95
2023-01-05,671291.045
2023-01-06,580299.936
2023-01-07,626064.221
2023-01-08,614482.321
2023-01-09,702001.315
2023-01-10,731661.44
2023-01-11,738957.782
2023-01-12,743091.787
2023-01-13,737961.141
2023-01-14,663062.596
2023-01-15,615888.197
2023-01-16,755509.285
2023-01-17,758739.977
2023-01-18,780321.606
2023-01-19,790062.795
2023-01-20,757426.586
2023-01-21,676924.309
2023-01-22,649293.321
2023-01-23,787526.211
2023-01-24,825630.213
2023-01-25,816153.242
2023-01-26,817260.311
2023-01-27,806430.869
2023-01-28,718692.953
2023-01-29,675983.757
2023-01-30,795325.338
2023-01-31,803698.92
2023-02-01,801662.332
2023-02-02,790975.567
2023-02-03,775632.369
2023-02-04,684167.496
2023-02-05,638690.856
2023-02-06,775399.85
2023-02-07,808031.458
2023-02-08,805426.932
2023-02-09,795325.55
2023-02-10,791833.872
2023-02-11,696716.754
2023-02-12,648805.368
2023-02-13,763941.892
2023-02-14,776349.758
2023-02-15,765234.644
2023-02-16,756184.773
2023-02-17,745841.242
2023-02-18,656958.729
2023-02-19,604243.142
2023-02-20,703843.757
2023-02-21,718542.25
2023-02-22,723179.886
2023-02-23,744746.598
2023-02-24,741153.705
2023-02-25,670495.14
2023-02-26,633054.625
2023-02-27,769247.838
2023-02-28,774548.797
2023-03-01,790626.199
2023-03-02,796204.01
2023-03-03,772937.401
2023-03-04,674017.739
2023-03-05,635805.655
2023-03-06,739440.9
2023-03-07,736668.395
2023-03-08,726365.685
2023-03-09,716452.857
2023-03-10,689273.37
2023-03-11,608584.638
2023-03-12,557439.954
2023-03-13,658906.077
2023-03-14,669720.805
2023-03-15,669686.9
2023-03-16,671404.492
2023-03-17,669898.72
2023-03-18,603233.37
2023-03-19,551700.834
2023-03-20,641384.343
2023-03-21,667437.684
2023-03-22,665415.519
2023-03-23,664773.196
2023-03-24,664920.294
2023-03-25,595900.869
2023-03-26,525933.283
2023-03-27,642067.363
2023-03-28,655229.932
2023-03-29,657287.875
2023-03-30,660755.927
2023-03-31,660236.946
2023-04-01,592046.555
2023-04-02,548874.924
2023-04-03,639072.811
2023-04-04,652016.035
2023-04-05,639631.827
2023-04-06,564889.452
2023-04-07,518549.539
2023-04-08,531339.729
2023-04-09,508947.86
2023-04-10,562915.862
2023-04-11,631802.137
2023-04-12,660115.2
2023-04-13,658532.314
2023-04-14,664022.635
2023-04-15,592441.566
2023-04-16,547231.264
2023-04-17,634831.145
2023-04-18,654865.618
2023-04-19,654950.573
2023-04-20,656653.518
2023-04-21,650980.32
2023-04-22,590495.8
2023-04-23,544376.883
2023-04-24,633779.346
2023-04-25,659059.16
2023-04-26,661852.956
2023-04-27,666829.312
2023-04-28,661354.264
2023-04-29,592081.712
2023-04-30,542193.983
2023-05-01,523889.313
2023-05-02,622434.735
2023-05-03,660714.847
2023-05-04,665290.908
2023-05-05,659616.923
2023-05-06,590485.791
2023-05-07,548502.085
2023-05-08,642369.829
2023-05-09,668097.149
2023-05-10,663531.114
2023-05-11,657135.64
2023-05-12,656184.255
2023-05-13,585306.083
2023-05-14,542358.512
2023-05-15,631619.964
2023-05-16,651749.949
2023-05-17,643132.606
2023-05-18,651137.81
2023-05-19,646534.241
2023-05-20,576238.824
2023-05-21,535466.982
2023-05-22,639422.481
2023-05-23,654198.935
2023-05-24,650279.581
2023-05-25,651724.712
2023-05-26,638249.622
2023-05-27,566548.508
2023-05-28,521285.615
2023-05-29,621366.375
2023-05-30,638434.329
2023-05-31,640059.655
2023-06-01,649942.676
2023-06-02,642678.488
2023-06-03,571764.741
2023-06-04,529995.247
2023-06-05,632165.698
2023-06-06,660649.668
2023-06-07,675239.156
2023-06-08,666873.185
2023-06-09,657431.943
2023-06-10,585434.217
2023-06-11,546386.353
2023-06-12,654286.647
2023-06-13,671548.429
2023-06-14,675031.725
2023-06-15,685681.558
2023-06-16,695921.152
2023-06-17,627665.321
2023-06-18,577954.372
2023-06-19,684896.351
2023-06-20,704703.371
2023-06-21,714975.961
2023-06-22,709422.083
2023-06-23,705413.541
2023-06-24,628176.282
2023-06-25,616012.038
2023-06-26,753018.153
2023-06-27,772286.006
2023-06-28,777596.436
2023-06-29,771072.346
2023-06-30,729157.132
2023-07-01,646254.981
2023-07-02,615130.595
2023-07-03,741756.166
2023-07-04,754074.66
2023-07-05,756329.156
2023-07-06,760166.347
2023-07-07,752018.825
2023-07-08,665130.797
2023-07-09,628912.612
2023-07-10,778800.77
2023-07-11,820243.486
2023-07-12,813329.123
2023-07-13,799787.648
2023-07-14,800527.393
2023-07-15,698753.666
2023-07-16,639880.119
2023-07-17,781395.496
2023-07-18,824598.568
2023-07-19,837501.706
2023-07-20,818438.549
2023-07-21,780090.042
2023-07-22,681943.561
2023-07-23,646041.839
2023-07-24,752105.434
2023-07-25,721372.938
2023-07-26,733046.018
2023-07-27,748428.535
2023-07-28,740713.259
2023-07-29,680851.05
2023-07-30,645350.877
2023-07-31,736624.838
2023-08-01,754106.067
2023-08-02,767572.867
2023-08-03,743787.712
2023-08-04,689678.817
2023-08-05,616704.903
2023-08-06,594272.852
2023-08-07,677200.493
2023-08-08,710098.443
2023-08-09,730621.532
2023-08-10,746766.603
2023-08-11,739105.889
2023-08-12,680130.564
2023-08-13,633561.647
2023-08-14,679049.268
2023-08-15,632371.277
2023-08-16,697609.563
2023-08-17,705886.436
2023-08-18,708620.632
2023-08-19,669852.416
2023-08-20,650595.656
2023-08-21,769909.688
2023-08-22,791908.796
2023-08-23,805114.493
2023-08-24,806257.924
2023-08-25,795777.497
2023-08-26,704096.731
2023-08-27,589812.346
2023-08-28,666251.744
2023-08-29,684519.165
2023-08-30,691690.676
2023-08-31,696633.256
2023-09-01,707897.142
2023-09-02,617334.231
2023-09-03,567635.528
2023-09-04,680749.198
2023-09-05,702074.366
2023-09-06,713455.091
2023-09-07,718709.335
2023-09-08,696807.158
2023-09-09,623814.065
2023-09-10,582350.336
2023-09-11,670861.718
2023-09-12,705037.939
2023-09-13,705471.848
2023-09-14,712650.088
2023-09-15,704741.902
2023-09-16,610152.639
2023-09-17,573642.626
2023-09-18,665858.082
2023-09-19,683286.703
2023-09-20,680363.13
2023-09-21,682301.958
2023-09-22,657786.885
2023-09-23,577386.642
2023-09-24,541155.475
2023-09-25,644344.176
2023-09-26,673007.777
2023-09-27,684381.179
2023-09-28,688482.194
2023-09-29,682620.495
2023-09-30,608394.984
2023-10-01,568592.41
2023-10-02,677907.782
2023-10-03,694129.802
2023-10-04,697359.162
2023-10-05,698683.251
2023-10-06,699421.954
