fechaGeneracion,Carbon,CicloCombinado,Cogeneracion,Eolica,FuelGas,Hidroeolica,Hidraulica,MotorDiesel,Nuclear,OtrasRenovables,SolarFotovoltaica,SolarTermica,TurbinaGas,TurbinaVapor,TurbinaBombeo,ResiduosNoRenov,ResiduosRenov,UnidadMedida,GeneracionTotal
2018-06-27,108010.189,118764.674,81775.638,47503.194,0,102.7,125810.033,8696.002,141240.215,10864.971,29031.967,26209.656,3085.253,7517.786,0,7008.906,2757.538,MWh,718378.722
2018-06-28,112620.404,123065.387,80197.157,69133.655,0,68.205,121092.422,9255.199,141956.635,10462.598,24905.079,12603.215,3520.911,7715.991,0,7054.892,2732.519,MWh,726384.269
2018-06-29,116927.707,95288.469,80976.413,70099.192,0,31.253,125587.742,9393.737,143257.933,10483.171,28435.19,22207.926,3709.596,8743.39,0,6926.987,2735.127,MWh,724803.833
2018-06-30,98616.621,60991.829,76903.262,90436.383,0,45.223,106088.532,9154.987,143304.904,10022.953,24433.888,9673.221,4164.471,7064.951,0,7084.4125,2731.7035,MWh,650717.341
2018-07-01,87740.413,54054.41,75536.385,67401.484,0,48.993,97136.614,9186.003,143107.463,10392.35,27370.814,13221.985,2800.208,6113.663,0,6929.519,2544.427,MWh,603584.7309999999
2018-07-02,120565.75,75201.12,78585.548,65315.295,0,67.784,118577.53,9643.665,143093.931,10280.158,28308.44,14961.567,3620.55,7190.388,0,6917.154,2499.24,MWh,684828.1199999999
2018-07-03,136092.153,81758.064,78330.192,47020.797,0,119.751,142679.823,9551.504,143052.289,10198.832,31244.57,26046.547,3229.89,6996.692,0,6767.321,2463.543,MWh,725551.968
2018-07-04,126542.993,83753.598,78102.779,118169.674,0,126.411,107367.807,9365.929,142902.33,9996.549,31277.222,25943.276,3194.063,6701.604,0,6354.946,2450.307,MWh,752249.4879999999
2018-07-05,117297.492,70887.668,79758.848,97470.369,0,125.83,113401.782,9156.803,142978.546,10116.906,31632.913,28593.916,3580.171,6605.012,0,6749.3665,2685.8955,MWh,721041.5179999998
2018-07-06,116576.02,75058.425,81253.026,65391.228,0,119.235,117176.995,9050.547,142917.458,10495.566,30621.625,28345.669,3637.555,6645.222,0,7195.524,2710.237,MWh,697194.3319999999
2018-07-07,95479.789,64104.953,78178.077,89634.71,0,118.847,76956.239,8672.812,142761.306,10444.626,28866.735,27565.492,3764.797,6020.527,0,7396.8935,2776.2415,MWh,642742.0450000002
2018-07-08,79797.738,61457.871,74956.872,86687.073,0,116.288,69250.396,8413.098,142291.375,10339.6,30275.485,30624.941,3147.981,5736.064,0,7259.9495,2712.0825,MWh,613066.814
2018-07-09,112757.356,93759.699,79071.137,105599.791,0,109.486,101272.635,9826.216,142392.854,10193.449,30840.196,31878.182,3719.25,6964.142,0,7029.8425,2710.8015,MWh,738125.037
2018-07-10,136824.578,87821.943,79366.722,96724.618,0,135.744,111480.906,9283.598,142385.417,10162.448,31107.452,30233.64,4026.703,6955.265,0,6634.2115,2713.4175,MWh,755856.6629999998
2018-07-11,135564.45,80839.843,79693.505,118316.874,0,129.836,111544.558,9624.61,142426.052,10361.088,28276.166,25268.097,3917.493,7072.793,0,6810.5205,2735.0455,MWh,762580.9309999999
2018-07-12,139640.665,105292.922,79999.931,68432.752,0,129.183,108960.653,9175.929,138952.753,10323.513,29262.332,23042.376,4127.592,6878.449,0,7081.0725,2727.8115,MWh,734027.9340000001
2018-07-13,136065.595,84342.663,81890.797,103689.829,0,125.994,97414.897,9325.406,141651.737,10220.433,28139.785,24909.816,3808.075,7321.729,0,7268.13,2725.377,MWh,738900.263
2018-07-14,134024.333,64254.529,77578.351,59981.22,0,93.233,82569.89,9749.707,142404.8,10657.794,31429.872,26963.402,3832.299,6000.268,0,6933.5405,2622.4545,MWh,659095.693
2018-07-15,110890.462,54596.064,74680.945,82015.709,0,116.788,69974.461,8457.985,142581.309,10374.85,29119.478,21856.683,3234.575,5535.316,0,6862.2095,2436.7765,MWh,622733.611
2018-07-16,116038.712,65100.544,80145.328,155978.382,0,127.792,76680.901,9317.6,142523.831,9546.349,30604.44,26620.769,3566.434,6714.354,0,6691.886,2237.514,MWh,731894.836
2018-07-17,134392.396,70685.933,79785.347,84392.713,0,131.039,104338.368,9643.42,142736.367,9358.849,31319.421,29761.245,3863.645,6741.368,0,6277.1625,1951.0285,MWh,715378.302
2018-07-18,133775.55,68563.446,78572.415,98412.685,0.001,130.601,116704.407,10061.494,142594.662,9781.333,30156.048,28630.757,3435.015,6592.498,0,6719.2335,2316.8725,MWh,736447.018
2018-07-19,134857.624,80851.85,79281.808,78652.03,0,128.622,113373.413,9784.012,142544.782,10263.989,31034.552,29358.223,3862.421,7058.682,0,6739.563,2550.21,MWh,730341.7809999998
2018-07-20,126024.779,64001.792,81232.144,125179.881,0,136.33,92007.9,9870.855,142731.505,10868.031,28343.578,28038.813,4635.776,7157.344,0,7161.6815,2745.1855,MWh,730135.5949999999
2018-07-21,92352.406,64270.973,76873.446,72609.904,0,120.827,82645.848,9461.902,145855.811,10980.666,28696.279,29930.103,3689.523,6138.324,0,7325.399,2732.387,MWh,633683.7979999998
2018-07-22,84382.032,56810.358,74729.953,70951.485,0,115.608,75644.932,8376.838,151608.056,10607.276,28927.391,29321.156,2995.082,5938.3,0,7166.546,2713.987,MWh,610288.9999999999
2018-07-23,127347.015,84794.286,79269.634,63001.134,0,124.403,111789.526,9858.746,158298.726,10667.921,31348.869,29928.731,3657.13,6846.534,0,7082.2465,2705.5455,MWh,726720.4469999999
2018-07-24,148528.863,105867.293,81085.827,53827.423,0,131.462,112360.323,9776.222,156354.442,10746.756,31300.324,30007.896,4147.524,7138.773,0,6982.939,2588.212,MWh,760844.2790000001
2018-07-25,147014.199,97724.58,80446.692,57677.645,0,133.978,104771.605,10165.448,142455.417,10730.305,31125.283,31199.526,3612.219,7016.44,0,6908.5605,2413.8385,MWh,733395.736
2018-07-26,146702.251,115536.933,81380.309,50725.95,0,135.685,101007.309,10011.556,142409.711,11093.291,30452.701,29026.541,4235.739,7373.535,0,7004.4275,2450.4435,MWh,739546.382
2018-07-27,128999.264,114076.175,82467.451,75039.047,0,129.792,99916.763,9875.838,140051.229,11041.686,30279.547,31122.446,3821.331,6982.955,0,6982.925,2443.81,MWh,743230.2590000001
2018-07-28,88925.517,79749.67,77999.785,70918.125,0,118.584,93101.204,9776.789,131397.324,11299.68,31261.062,32117.415,4212.937,6144.332,0,7009.527,2441.939,MWh,646473.89
2018-07-29,80891.024,57451.956,74356.995,104691.38,0,116.39,64913.181,9902.531,138143.005,10905.037,31325.661,31382.676,3085.47,6049.269,0,6573.205,2438.959,MWh,622226.7390000001
2018-07-30,115842.404,120341.205,77688.052,80817.566,0,124.285,76807.682,10578.88,150699.431,10759.566,31013.928,31233.054,4045.584,7138.428,0,6722.62,2722.301,MWh,726534.9859999999
2018-07-31,137693.936,130168.812,77868.55,61462.359,0,127.482,75563.326,10251.814,164719.769,10964.064,30358.441,31763.39,4422.489,6925.458,0,6928.3755,2738.9725,MWh,751957.2379999999
2018-08-01,135132.187,107530.233,77686.354,111706.743,0,133.69,79352.834,10013.541,167063.454,10486.96,29558.374,27970.563,4292.109,7661.148,0,7085.77,2664.618,MWh,778338.578
2018-08-02,144944.638,140338.82,78230.133,91143.933,-0.001,96.675,90653.233,11031.621,166675.252,10171.336,28747.578,21589.429,4404.23,8326.122,0,6825.6685,2541.6285,MWh,805720.2960000001
2018-08-03,153905.719,166672.792,79317.06,77451.3,0,29.961,102171.004,11246.613,166428.649,9297.756,27959.146,20290,4149.126,8256.357,0,6831.9935,2610.0775,MWh,836617.554
2018-08-04,141547.069,91557.004,73822.25,96036.194,0,66.066,76985.696,10833.727,157658.735,9164.97,28142.95,18332.68,4228.107,6332.427,0,7226.066,2624.353,MWh,724558.294
2018-08-05,138116.348,82534.377,70806.044,82210.023,0,82.117,67388.169,10682.455,151887.736,9653.24,28486.212,21548.322,3494.308,5341.017,0,7089.6665,2626.3875,MWh,681946.4220000001
2018-08-06,159435.545,165610.193,72932.762,62843.439,0,134.59,84071.467,11252.016,156577.532,10042.493,26824.35,19695.537,4395.217,6542.153,0,6936.3695,2583.2185,MWh,789876.882
2018-08-07,149388.67,143225.856,74231.23,106189.028,0,128.371,70226.216,11460.601,166085.899,9773.641,26232.25,17734.655,4008.592,5735.125,0,7004.4845,2604.3995,MWh,794029.0180000002
2018-08-08,144374.72,113411.926,75118.61,107456.275,0,132.395,64579.177,10767.512,166347.473,10436.679,27086.189,20945.355,4127.387,5584.797,0,6860.2165,2639.3785,MWh,759868.09
2018-08-09,118330.739,78667.308,76498.722,130741.577,0,133.475,59523.17,10597.976,166438.194,10091.091,28705.108,26795.399,3891.375,5661.896,0,6863.804,2626.739,MWh,725566.573
2018-08-10,114212.898,88999.058,79748.507,105526.638,0,126.887,50896.584,10572.492,166974.703,9702.911,27902.224,28298.695,3788.018,6846.422,0,7190.2435,2653.9835,MWh,703440.264
2018-08-11,104874.636,69360.844,73833.849,80156.303,0,116.621,62180.208,10428.917,166591.68,9754.653,27374.974,25327.853,3647.278,6487.938,0,6953.4035,2610.7735,MWh,649699.9310000001
2018-08-12,97371.464,63799.603,71045.846,94137.838,0,123.501,52607.535,9881.551,166340.297,9908.91,25721.889,24188.998,3286.41,5488.486,0,7008.209,2679.879,MWh,633590.416
2018-08-13,106301.187,116453.737,75702.903,73736.714,0,96.485,56319.129,10784.441,166575.103,10080.379,28577.539,25816.617,4440.148,6855.986,0,7004.8635,2630.4095,MWh,691375.6409999998
2018-08-14,89082.081,67810.151,77351.629,144490.451,0,68.918,53157.235,10928.767,166967.825,10312.553,29273.274,29192.063,4848.668,7053.529,0,6725.41,2511.512,MWh,699774.0659999999
2018-08-15,80932.572,49806.478,74935.767,94213.986,0,92.579,57678.393,10007.302,166600.286,10745.812,27778.962,27320.1,3923.09,6263.994,0,7008.305,2637.438,MWh,619945.0640000001
2018-08-16,95639.221,103393.736,76106.475,84310.137,0,134.126,65935.915,10110.652,166399.409,10740.615,22549.905,21415.109,3466.508,6317.442,0,6538.5495,2561.4685,MWh,675619.268
2018-08-17,73501.525,57194.749,77178.717,163871.387,0,116.377,51859.528,10186.888,166932.499,11061.389,25224.676,21278.324,2759.862,6321.082,0,6904.4435,2653.0145,MWh,677044.4610000001
2018-08-18,54109.567,37961.533,73582.232,173092.037,0,95.237,53270.158,10066.984,167032.093,10965.404,26488.313,22100.074,3156.52,7380.569,0,6909.7735,2625.8265,MWh,648836.321
2018-08-19,53638.295,38784.073,70514.532,138927.272,0,92.71,52576.945,9950.769,167005.038,10636.349,27834.557,23827.686,2669.272,6288.573,0,6892.206,2644.084,MWh,612282.361
2018-08-20,90534.538,64731.942,74366.851,133239.322,0,79.331,83063.996,10534.681,166914.673,10293.092,29156.198,21692.287,3810.394,8372.335,0,6502.8855,2603.7845,MWh,705896.3099999998
2018-08-21,133460.07,128408.468,75937.453,84518.599,0,35.927,80630.643,11090.703,167083.909,10668.653,28640.241,23510.005,3710.593,8637.942,0,6478.512,2531.228,MWh,765342.9460000001
2018-08-22,156073.225,156167.7,76430.108,49819.577,0,5.824,81705.276,10704.938,167017.6,10263.808,26364.113,20415.261,4046.304,8680.221,0,6511.766,2487.936,MWh,776693.657
2018-08-23,152498.232,130225.182,77487.875,63604.725,0,2.771,82506.53,10993.216,166881.038,10624.278,25689.916,20372.483,3899.091,8108.246,0,6685.0875,2610.5325,MWh,762189.203
2018-08-24,143003.701,72456.156,79190.548,114597.651,0,22.548,64284.373,10699.364,167013.339,10739.088,28020.2,20042.204,3921.866,7541.872,0,6895.4045,2640.2965,MWh,731068.6109999999
2018-08-25,92290.656,50909.438,76498.8,110128.048,0,4.328,45267.866,10864.973,167005.178,10597.131,27835.821,21734.86,3148.426,7581.834,0,6984.4925,2645.3625,MWh,633497.2140000002
2018-08-26,100188.808,48161.951,74900.87,56115.85,0,59.143,47702.932,10385.361,167183.535,9831.018,28636.608,24900.594,2307.635,5905.969,0,6784.0175,2643.0975,MWh,585707.389
2018-08-27,147388.711,103933.433,78714.755,71919.513,0,92.39,80675.869,11034.052,166724.718,9579.154,25572.005,13846.671,2973.451,7328.319,0,6448.436,2585.339,MWh,728816.8160000001
2018-08-28,147448.787,104106.478,79466.92,127389.615,0,135.317,74938.166,10580.11,166542.376,9730.452,25551.989,18077.798,3561.984,7296.765,0,6812.181,2652.874,MWh,784291.812
2018-08-29,146734.08,127011.446,80424.141,81574.375,0,141.369,70199.366,10683.648,166998.816,10576.908,27780.552,19579.129,3039.43,6846.879,0,6475.678,2672.831,MWh,760738.6479999999
2018-08-30,143157.723,120407.808,80660.922,95746.525,0,140.303,79198.111,10269.319,166908.542,10647.701,26820.603,19973.373,3139.835,6908.269,0,5689.249,2693.298,MWh,772361.5809999999
2018-08-31,145558.49,87673.355,82087.382,125789.577,0,139.289,63990.958,10682.692,166869.31,10828.457,26958.01,20745.873,3046.474,6990.235,0,5963.691,2691.66,MWh,760015.453
2018-09-01,111547.774,43192.141,76714.595,118502.6,0,108.021,51632.314,10585.629,166799.83,10653.71,27602.863,19305.064,3118.381,6994.346,0,6163.5325,2771.1875,MWh,655691.9879999999
2018-09-02,116365.705,40293.955,75777.591,79531.001,0,82.495,64154.554,10238.929,166454.245,10701.367,25907.203,12111.655,2728.879,5991.709,0,5933.736,2679.867,MWh,618952.8910000001
2018-09-03,138368.613,110283.049,79116.994,113011.35,0,126.446,74821.525,10642.684,166531.013,10842.279,20593.973,8952.625,3609.04,6725.102,0,5985.419,2538.621,MWh,752148.733
2018-09-04,155504,120160.145,79612.047,102863.679,0,139.168,69297.954,10271.98,166226.418,11014.984,25978.33,15557.8,3949.69,6799.582,0,5815.0215,2375.1405,MWh,775565.939
2018-09-05,163342.802,131811.677,80952.978,85587.343,0,136.464,68608.829,9589.745,166518.761,10843.454,22341.017,9529.258,4704.932,6933.76,0,5678.9365,2384.7215,MWh,768964.678
2018-09-06,162534.677,96417.261,82258.204,108365.371,0,103.701,57923.803,9598.306,167109.143,11286.538,25546.584,18289.577,5220.28,6957.942,0,6161.789,2619.284,MWh,760392.4600000002
2018-09-07,144899.709,94861.259,84038.596,111142.677,0,89.312,56126.553,9910.624,167154.618,11344.163,25268.702,15619.553,3394.648,6813.868,0,7116.7935,2655.8755,MWh,740436.951
2018-09-08,135038.047,50463.025,78062.015,71863.871,0,84.739,60470.989,10060.865,167160.246,10737.127,15940.428,4259.207,2561.892,4272.728,0,6976.5205,2752.6045,MWh,620704.304
2018-09-09,135518.16,54236.201,75992.238,38613.584,0,81.138,50718.742,9445.836,167045.657,10342.914,19200.414,8378.709,2261.484,3997.822,0,7164.3725,2633.1285,MWh,585630.3999999999
2018-09-10,135742.907,90445.792,79646.131,70262.277,0,96.93,66236.698,9792.522,166733.358,10376.681,25119.327,18857.009,3346.095,5043.445,0,6819.9025,2627.7565,MWh,691146.831
2018-09-11,149949.554,54524.261,80925.44,79823.565,0,94.383,83536.197,9818.722,167071.141,10580.365,22764.683,17544.322,4260.48,5320.385,0,7015.6205,2630.8175,MWh,695859.9359999999
2018-09-12,161076.897,89730.398,83069.943,47276.94,0,47.217,94482.667,9761.394,167190.668,10779.481,22649,15406.81,5042.925,5660.992,0,7173.7815,2626.9835,MWh,721976.0970000001
2018-09-13,156262.481,115123.318,82244.427,63337.268,0,6.448,91334.722,10623.723,167372.271,10235.874,26327.945,16954.086,4240.624,5803.237,0,7142.3315,2592.3445,MWh,759601.1
2018-09-14,153996.917,110820.455,83437.325,76534.593,0,2.917,76170.377,10846.535,167099.704,9960.591,21984.566,6959.709,3246.931,5886.149,0,7001.683,2624.588,MWh,736573.0399999999
2018-09-15,143356.167,73108.329,80049.098,60494.317,0,37.951,54782.734,10353.421,167252.705,10028.134,19724.174,11314.467,2730.261,6267.772,0,7132.067,2676.115,MWh,649307.7119999999
2018-09-16,145451.92,51261.369,77855.273,38190.467,0,60.947,48028.524,9868.508,167256.66,10233.374,25579.873,18972.485,2123.898,5272.841,0,7244.184,2625.862,MWh,610026.185
2018-09-17,150867.721,108444.108,79228.127,95428.344,0,49.668,53823.2,10215.86,167168.042,10319.376,20735.435,11821.57,3825.834,6071.498,0,6962.2785,2584.9915,MWh,727546.0530000001
2018-09-18,164645.331,126756.59,80810.606,29465.644,0,32.816,67752.405,9691.702,165766.059,10814.675,23211.495,15733.723,4329.17,6338.703,0,6787.595,2603.288,MWh,714739.8019999999
2018-09-19,169580.928,114358.942,81988.085,17695.451,0,26.916,92035.057,9876.305,167269.885,10984.566,25574.749,17049.373,4162.23,6531.69,0,7057.524,2631.59,MWh,726823.2909999999
2018-09-20,165357.276,108315.145,82382.737,46176.442,0,32.382,88247.055,9965.985,167429.04,10908.69,25666.305,17356.997,3965.398,6515.216,0,6826.641,2608.112,MWh,741753.4209999999
2018-09-21,157668.796,84151.669,84252.788,53556.536,0,72.204,81002.224,10334.261,167349.103,11159.578,25777.367,18803.663,3203.635,6349.684,0,7068.558,2622.189,MWh,713372.2549999999
2018-09-22,144243.425,84923.187,79528.646,43079.855,0,87.388,55264.534,10170.218,167332.525,11279.301,26664.524,19744.175,2504.877,6134.12,0,7029.2925,2658.1785,MWh,660644.2459999999
2018-09-23,130889.562,55039.824,78083.916,67720.213,0,81.259,45314.344,10042.436,167229.695,10884.58,26984.861,21229.114,2152.19,5437.345,0,6845.3995,2634.4915,MWh,630569.23
2018-09-24,134717.389,63315.824,79656.84,205521.07,0,62.332,57677.551,9794.062,167024.722,10206.745,26720.76,21654.174,3457.73,7731.971,0,6908.608,2653.6,MWh,797103.378
2018-09-25,139811.487,52884.886,80183.772,163284.158,0,43.71,58528.864,9634.502,167598.776,10750.782,24546.409,19976.137,4056.682,7870.101,0,6971.8285,2675.3005,MWh,748817.3949999999
2018-09-26,138430.966,68277.232,80073.951,165317.473,0,4.399,52330.098,9925.322,167306.304,10729.064,19840.119,11203.353,3743.434,7992.73,0,6144.918,2631.93,MWh,743951.293
2018-09-27,147630.66,89494.897,81470.711,83732.074,0,85.601,66847.116,9392.472,167514.711,11041.775,24775.185,17177.551,3033.577,7535.229,0,6585.896,2569.821,MWh,718887.276
2018-09-28,150894.025,92111.781,84608.405,65906.345,0,107.943,61941.936,9227.94,167744.534,10386.212,26348.524,18718.01,3052.628,7686.286,0,6911.1615,2702.8955,MWh,708348.6260000002
2018-09-29,138328.464,48254.147,80067.347,87621.603,0,116.482,38736.823,9280.228,167663.412,10330.102,27090.599,20562.928,2967.472,5825.014,0,7231.166,2744.457,MWh,646820.244
2018-09-30,113447.336,38177.034,78677.339,68592.738,0,64.484,39016.5,9142.499,167661.675,10479.857,25735.223,16593.881,2417.697,5844.003,0,7048.111,2488.167,MWh,585386.5440000001
2018-10-01,97529.245,58888.362,81880.547,227706.671,0,40.445,34225.219,9249.086,168006.975,10327.481,24775.977,15997.512,3834.827,7085.128,0,6949.1305,2486.3805,MWh,748982.986
2018-10-02,102178.148,58278.457,79971.363,199553.631,0,45.624,34442.333,9219.953,168484.452,10053.206,26676.637,20259.792,3439.583,6675.14,0,6435.8895,2455.2965,MWh,728169.5050000001
2018-10-03,131422.397,83377.009,80324.543,120516.749,0,37.332,62132.356,9236.992,168288.943,9647.72,26880.099,21569.583,3611.464,6550.577,0,6520.042,2743.794,MWh,732859.6
2018-10-04,151239.384,137047.574,83437.695,54845.001,0,28.822,51771.703,9014.453,168290.875,9263.819,26487.916,20967.194,3550.441,7054.302,0,7153.9035,2786.5985,MWh,732939.681
2018-10-05,142863.245,93612.777,84979.668,72462.297,0,9.943,50652.783,9551.68,167952.52,9553.432,25503.074,19751.239,3255.746,7271.586,0,7189.8375,2800.5805,MWh,697410.408
2018-10-06,113448.387,47059.239,80712.218,129993.403,0,16.367,35686.184,9841.465,166420.882,10767.012,24477.464,19685.598,2457.092,6632.857,0,7417.7785,2791.9965,MWh,657407.9430000001
2018-10-07,77093.181,39896.509,78089.214,198311.569,0,21.706,19703.669,9573.963,166031.401,10862.499,24848.766,19283.111,1889.376,6210.708,0,7240.1915,2787.2625,MWh,661843.1259999998
2018-10-08,124804.468,111076.935,82841.378,97537.166,0,1.244,37228.649,9764.694,168717.42,10702.354,22790.272,19877.097,3180.821,6343.468,0,7261.2715,2809.9075,MWh,704937.145
2018-10-09,148481.011,123093.387,82544.517,79054.603,0,1.554,39818.738,9916.644,168584.264,10600.02,18275.714,14336.172,3350.593,5436.966,0,7107.156,2639.721,MWh,713241.06
2018-10-10,145785.126,102530.289,81458.492,116014.566,0,2.666,42748.994,9664.136,168387.125,10532.586,17335.902,5436.79,3223.733,5733.504,0,6950.658,2535.068,MWh,718339.6350000001
2018-10-11,124566.386,84123.82,78568.607,178671.493,0,-1.782,38179.184,10340.855,167935.86,10285.604,12503.387,806.067,2698.63,6040.792,0,6693.5515,2547.3705,MWh,723959.825
2018-10-12,95484.872,53043.986,74973.32,145026.079,0,-2.081,39076.197,9961.162,167705.123,9264.744,20077.587,6794.415,1910.207,5638.416,0,6457.5,2623.512,MWh,638035.039
2018-10-13,86067.024,50113.672,76269.722,163585.073,0,2.411,26989.851,9897.731,167462.824,8992.648,22360.342,14693.218,2082.221,6934.23,0,6848.7315,2609.9915,MWh,644909.6900000001
2018-10-14,65799.313,39460.326,77040.158,210113.392,0,41.552,30155.68,9435.73,167620.959,8860.753,12398.715,4239.762,1707.416,5845.619,0,6848.7345,2605.2755,MWh,642173.385
2018-10-15,120503.299,109209.772,81875.165,150404.849,0,91.104,48912.823,8872.721,168978.236,8917.721,14347.896,1278.167,2208.038,6729.926,0,6897.8085,2500.5525,MWh,731728.078
2018-10-16,148891.546,170053.884,82344.593,20175.184,0,84.106,78503.167,9734.184,169157.464,8992.419,19247.291,6220.286,1954.214,6487.062,0,7156.4925,2567.7525,MWh,731569.6449999999
2018-10-17,153123.198,146664.43,82780.012,18633.68,0,78.799,74167.924,9747.055,169096.675,8659.161,23293.6,16057.278,2055.617,5992.611,0,7080.017,2577.356,MWh,720007.4130000001
2018-10-18,140405.947,90420.898,83616.915,141573.642,0,89.053,46727.13,8856.571,169107.407,8485.075,10673.328,1414.79,2216.864,6257.077,0,7302.595,2800.688,MWh,719947.9799999999
2018-10-19,102838.51,82403.027,83016.125,179938.903,0,77.35,50006.328,8667.864,168986.066,9172.791,11725.792,4974.948,2827.627,5314.408,0,6821.7115,2743.9755,MWh,719515.4259999997
2018-10-20,83359.043,46111.909,78744.465,180221.438,0,20.774,46114.989,8836.931,169159.449,10172.928,11689.641,1542.532,2388.1,6047.151,0,7061.2925,2766.1365,MWh,654236.7789999999
2018-10-21,83839.783,69518.58,77900.994,96259.17,0,-0.438,46747.18,7732.948,169181.081,9725.299,15514.183,1152.128,2267.959,6537.768,0,7132.3345,2735.7445,MWh,596244.714
2018-10-22,109973.071,73660.891,81411.17,184335.031,0,4.129,44887.625,8546.51,168753.094,10236.446,22636.498,9413.018,2994.337,6086.929,0,7011.6365,2709.7925,MWh,732660.1780000002
2018-10-23,116879.746,98121.037,82020.312,167526.862,0,1.337,43330.254,8530.487,168956.004,9801.963,19333.623,3971.36,3189.547,6270.573,0,7482.9005,2775.9735,MWh,738191.9789999999
2018-10-24,136561.621,121206.553,82654.104,101584.58,0,-1.14,52391.605,8814.137,168833.095,9282.168,24092.031,11607.814,2850.825,7319.514,0,7228.314,2690.017,MWh,737115.238
2018-10-25,143237.476,149863.294,82054.749,40406.17,0,0.028,66891.663,8370.452,168469.641,9402.012,23270.434,11255.785,3052.135,7165.991,0,7205.487,2759.555,MWh,723404.8720000001
2018-10-26,147261.821,153606.897,83994.487,50921.039,0,-1.339,69623.993,8510.916,168254.694,9498.898,10225.03,278.554,2433.882,7013.141,0,7183.536,2764.583,MWh,721570.132
2018-10-27,71055.471,46231.757,80230.457,212116.869,0,4.873,39752.772,8817.031,168158.768,9810.753,9841.69,1651.609,2303.832,6727.73,0,7232.1225,2778.0115,MWh,666713.746
2018-10-28,56166.947,42572.736,83181.757,226500.78,0,38.325,31909.384,8361.865,170636.412,9837.808,15342.078,5113.516,1263.561,5967.41,0,6875.498,2661.529,MWh,666429.6059999998
2018-10-29,78823.16,80649.258,83536.714,276180.033,0,47.997,36858.267,8640.487,144900.543,8826.135,19806.319,11362.158,1668.584,7025.545,0,6334.7145,1972.3075,MWh,766632.222
2018-10-30,114598.333,126353.819,84538.506,181197.664,0,48.986,66359.771,8780.971,145056.519,8410.559,6016.958,387.887,1914.713,7818.877,0,6393.405,1958.56,MWh,759835.5279999999
2018-10-31,137055.404,176206.614,85651.974,100619.377,0,43.564,76715.972,8835.34,145097.032,8822.821,9485.832,1114.051,1935.371,7709.617,0,6482.9215,2032.8395,MWh,767808.7300000002
2018-11-01,108998.879,64006.85,84961.409,103477.918,0,45.841,44119.759,8046.249,145150.373,8539.259,20020.518,8647.678,1773.313,6115.274,0,6792.7385,2140.6545,MWh,612836.713
2018-11-02,106278.803,119545.758,85761.526,166643.105,0,76.802,47777.533,7550.422,145068.005,8700.094,13671.247,1782.162,2648.117,6214.755,0,6451.55,2032.678,MWh,720202.557
2018-11-03,114574.334,129444.912,82975.754,79352.084,0,75.877,47945.368,7419.552,145129.316,9303.283,21453.552,6145.566,2055.857,6468.708,0,6810.162,2075.012,MWh,661229.337
2018-11-04,124770.456,49705.787,81583.84,109223.221,0,86.56,44017.047,7658.796,144992.198,8932.271,16828.412,1861.131,1798.412,6621.244,0,6468.9335,1869.7475,MWh,606418.0560000001
2018-11-05,126946.234,100225.441,84627.256,204091.448,0,50.236,58560.869,7894.214,144604.687,8904.119,7792.509,1586.522,2869.004,7551.622,0,6285.911,1813.732,MWh,763803.8039999998
2018-11-06,118725.175,78887.292,85305.403,274925.68,0,21.54,49579.568,8159.825,142886.922,9521.385,13625.016,4318.897,2689.127,7368.796,0,5676.374,1774.847,MWh,803465.8469999998
2018-11-07,119934.935,123116.12,84468.931,204346.192,0,23.059,58408.392,8052.877,138080.592,9489.561,12894.552,1016.188,2620.662,7801.871,0,6177.3935,1953.4445,MWh,778384.7699999999
2018-11-08,129241.644,130264.774,84149.64,164069.348,0,25.804,62284.824,8353.243,138010.354,9835.107,9086.493,734.287,2491.531,7567.971,0,6562.343,2273.547,MWh,754950.91
2018-11-09,86735.865,73708.558,84437.132,271359.471,0,27.268,64386.764,8326.774,134475.137,9602.865,17055.8,5687.146,2426.91,7262.738,0,6406.059,2455.677,MWh,774354.164
2018-11-10,34450.246,50127.093,79081.372,286162.927,0,43.818,66585.028,7685.315,114405.289,9455.71,8864.241,703.643,2013.699,6333.576,0,6400.2235,2420.0025,MWh,674732.1830000001
2018-11-11,52250.04,63148.926,77154.301,174491.731,0,40.671,69673.422,7607.123,121041.614,9792.8,13574.527,2474.657,1811.201,6416.045,0,6518.822,2454.748,MWh,608450.6280000001
2018-11-12,146930.601,167122.413,82999.636,70541.378,0,66.718,93231.682,7650.582,121995.824,10106.003,9481.719,762.779,2493.748,7478.666,0,6386.0995,2396.4455,MWh,729644.2940000001
2018-11-13,165801.127,156699.193,83652.815,60811.397,0,78.694,87576.378,7642.306,121949.399,10597.675,12957.59,2265.112,2325.952,7034.498,0,6508.691,2404.933,MWh,728305.7599999999
2018-11-14,160435.718,137634.121,82324.641,114433.141,0,35.624,79228.165,7651.252,121346.438,10734.906,11021.812,1646.749,2866.253,7775.376,0,6750.434,2408.736,MWh,746293.366
2018-11-15,167224.927,154583.521,81768.384,80925.739,0,26.61,85873.025,8117.671,121678.007,10451.991,11281.511,2225.259,2536.159,7929.345,0,6457.648,2207.243,MWh,743287.04
2018-11-16,177276.85,141893.667,82450.034,88644.505,0,2.825,86981.94,7950.929,121972.923,10847.26,10766.455,2619.032,2347.648,8263.436,0,6424.9035,2074.5505,MWh,750516.9579999999
