fecha,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,precipitacionesmedia,horassolmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2012-02-05,4.061228813559322,9.20739957716702,-1.0883474576271188,4.915811965811965,2.7265625,15.21038961038961,4.315167095115681,69.57415254237289,87.6599552572707,51.01118568232662,978.3623931623931,972.0230769230769
2012-02-06,7.169182389937107,11.414255765199162,2.9232704402515726,3.0410147991543344,4.802702702702702,13.611139896373055,4.082474226804123,68.37878787878788,86.09977827050997,52.75609756097561,977.0140495867769,973.6570247933885
2012-02-07,5.771784232365145,10.055809128630704,1.4829875518672198,0.7577167019027483,4.998630136986301,14.702583979328164,4.407161125319694,62.896995708154506,81.75,44.84070796460177,975.2325,970.2841666666667
2012-02-08,2.3199588477366255,6.079012345679012,-1.4395061728395062,0.42138364779874216,5.0797297297297295,13.072493573264781,3.7536523929471035,56.70762711864407,77.90590809628009,41.74835886214442,974.6791666666667,970.4466666666667
2012-02-09,3.261330561330561,8.530353430353431,-2.0039501039501038,0.20645833333333333,6.013513513513513,9.282731958762886,2.623232323232323,63.60669456066945,83.99780701754386,47.06359649122807,973.7917355371901,970.6859504132232
2012-02-10,3.998960498960499,9.630977130977131,-1.6367983367983368,0.0840670859538784,6.533333333333333,10.250645994832041,3.0676020408163267,58.16450216450217,81.9514348785872,38.624724061810156,971.0016666666667,965.4983333333333
2012-02-11,2.746153846153846,7.89002079002079,-2.395850622406639,0.06832298136645963,7.085074626865672,10.75706940874036,3.1372151898734177,49.479212253829324,77.00217864923748,30.383442265795207,969.4447154471544,966.4439024390244
2012-02-12,1.5327044025157233,6.570502092050209,-3.5041928721174003,0.2325678496868476,7.4338235294117645,11.985492227979273,3.517091836734694,49.28540305010893,72.3237885462555,33.76211453744494,971.3586776859504,967.4595041322315
2012-02-13,2.947157894736842,8.461134453781513,-2.553684210526316,1.6991452991452993,6.0729729729729724,11.483769633507855,3.2897172236503858,54.83511777301927,76.79017857142857,39.14222222222222,973.3271186440678,969.242372881356
2012-02-14,5.283157894736842,9.823789473684212,0.7473684210526316,1.976595744680851,4.182191780821918,12.581984334203655,3.527594936708861,65.92600422832982,84.97550111358575,50.27616926503341,972.5887931034483,967.1241379310344
2012-02-15,5.898544698544698,10.941164241164241,0.8557172557172558,1.144560669456067,6.261643835616439,11.272938144329895,3.284732824427481,64.63291139240506,84.95164835164834,48.47692307692308,971.7422764227642,968.219512195122
2012-02-16,6.67348643006263,11.763256784968686,1.5855949895615866,0.6089958158995816,5.975714285714286,10.809278350515465,3.186683417085427,64.34663865546219,86.49115044247787,48.16814159292036,971.0453781512605,967.426050420168
2012-02-17,6.397933884297521,12.010743801652891,0.7832644628099174,0.18336798336798338,7.008955223880597,8.275897435897436,2.210831234256927,66.9496855345912,89.55798687089715,48.66301969365427,970.1421487603305,967.0892561983471
2012-02-18,6.897520661157025,13.600826446280992,0.1958762886597938,0.059006211180124224,8.408955223880596,7.718134715025906,2.0126582278481013,65.07157894736842,90.14161220043573,44.38779956427015,968.3136,965.1264
2012-02-19,7.144238683127572,13.132648870636551,1.1646090534979423,0.7342268041237114,6.201470588235294,9.64625322997416,2.606835443037975,67.20459290187891,89.33986928104575,48.38344226579521,969.3081967213116,965.0655737704918
2012-02-20,6.283162217659138,12.131416837782341,0.43655030800821354,0.047907949790794976,8.879452054794521,9.609669211195929,2.8236040609137056,55.72103004291846,84.3529411764706,34.63834422657952,972.4950819672131,969.610655737705
2012-02-21,5.915320910973085,12.904140786749482,-1.0784679089026914,0.09876033057851238,8.636486486486486,7.186479591836735,1.9757575757575756,53.46137339055794,80.69650655021834,32.532751091703055,973.4065040650406,970.6674796747968
2012-02-22,7.04061855670103,14.77278350515464,-0.6845360824742268,0.008158995815899581,9.065753424657533,7.53560606060606,2.117206982543641,47.96551724137931,77.33916849015317,26.934354485776804,973.8119047619048,971.1206349206349
2012-02-23,8.636363636363637,16.902066115702482,0.37293388429752067,0.0012295081967213114,9.225675675675676,7.588190954773869,2.1209476309226933,41.8448275862069,69.20614035087719,23.36842105263158,975.540650406504,972.7983739837398
2012-02-24,9.956611570247935,17.75785123966942,2.158471074380165,0.0,8.585714285714285,7.1132315521628495,2.009873417721519,46.69330453563715,73.01965065502183,27.75764192139738,974.1941176470589,970.9394957983194
2012-02-25,9.955876288659795,17.105154639175257,2.807407407407408,0.009316770186335404,7.142647058823529,7.373791348600509,2.0157894736842104,54.346072186836516,77.95642701525054,36.38344226579521,971.9672268907564,967.6142857142858
2012-02-26,11.542148760330578,17.96618556701031,5.125826446280992,0.004276985743380856,7.088235294117647,9.001028277634962,2.6406015037593984,57.27615062761506,80.17030567685589,40.85589519650655,967.9623931623933,964.8991452991453
2012-02-27,10.601844262295081,17.57909836065574,3.6247950819672132,0.009959349593495936,9.166666666666666,8.061306532663316,2.199751861042184,59.19037656903766,85.57235421166307,39.16846652267819,968.5219512195122,965.060162601626
2012-02-28,10.44795918367347,17.73938775510204,3.154285714285714,0.015447154471544714,8.954929577464789,7.0334170854271365,1.9799504950495048,61.04175365344468,86.8752688172043,40.043010752688176,967.1845528455284,964.0138211382114
