fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,FuelGas_NR,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,GeneracionTotal,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable,valordemanda,carbon,ciclocombinado,cogeneracion,fuelgas,motordiesel,turbinagas,turbinavapor,residuosnorenov,emisionestotal,emisionespormwh,precipitacionesmedia,horassolmedia,temperaturamedia,temperaturamaxmedia,temperaturaminmedia,rachamedia,vientovelmedia,humedadrelmedia,humedadrelmaxmedia,humedadrelminmedia,presionmaxmedia,presionminmedia
2024-06-14,7791.585,51727.014,47840.625,157686.81,0.0,117.927,68617.472,6944.267,145965.998,11017.914,189033.881,24991.809,2884.487,2436.858,0.0,3710.3935,2519.5805,723286.621,2024,6,14,5,269301.22750000004,453985.39349999995,723286.621,37.23,62.77,673934.595,7479.922,21183.405,0,0.0,4748.117,3119.499,2193.172,890.528,57180.077,0.0790559030677825,0.37203791469194314,9.921739130434784,19.88735362997658,26.514285714285716,13.262295081967213,10.7,3.202506963788301,57.054054054054056,85.87619047619047,40.095238095238095,961.5081818181818,956.83
2024-06-15,5905.596,44509.18,38208.875,136165.526,0.0,116.477,42488.739,6627.397,150921.131,11185.881,159215.806,25008.748,3306.26,2287.606,0.0,3734.335,2518.317,632199.8740000001,2024,6,15,6,255500.38,376699.494,632199.8740000001,40.41,59.59,600745.331,5669.372,18201.962,0,0.0,4531.813,3634.16,2058.845,896.24,48947.26,0.0774237104640739,0.2303529411764706,10.58235294117647,18.87581395348837,24.709767441860468,13.044418604651163,10.320670391061453,3.3011142061281333,54.31695331695332,84.19431279620854,37.46919431279621,960.0241071428571,957.0285714285714
2024-06-16,5898.714,45576.15,37714.057,99353.88,0.0,104.413,49344.528,6546.277,156602.919,10666.969,149205.698,26063.801,3092.26,2286.54,0.0,3725.719,2525.866,598707.7910000002,2024,6,16,7,261442.63600000003,337265.15499999997,598707.791,43.67,56.33,561342.609,5662.765,18541.628,0,0.0,4476.279,3387.834,2057.886,894.172,48763.806,0.0814484239774992,0.4268235294117647,9.97313432835821,19.137122969837588,25.613457076566124,12.659628770301625,9.353203342618384,2.9713091922005574,56.77696078431372,84.6193853427896,42.111111111111114,959.2767857142857,956.3000000000001
2024-06-17,6129.584,60421.539,43067.918,144329.082,0.0,99.707,70258.347,6865.121,164084.279,10893.766,199903.373,24447.914,3687.574,2407.746,0.0,3806.0125,2413.2235,742815.1859999998,2024,6,17,1,290469.7735,452345.41250000003,742815.186,39.1,60.9,681235.224,5884.401,24288.714,0,0.0,4694.392,4046.797,2166.971,913.443,57707.044,0.0776869470194164,2.782075471698113,10.547058823529412,20.510093896713613,27.22511737089202,13.797417840375587,10.3311797752809,2.991340782122905,56.5935960591133,86.30331753554502,39.99052132701422,959.58,956.1054545454546
2024-06-18,6301.771,71604.293,50089.627,137341.716,0.0,117.762,92906.072,6896.861,167998.242,11450.008,145578.845,14006.497,4024.304,2512.708,0.0,3837.178,2535.31,717201.1939999999,2024,6,18,2,313264.984,403936.20999999996,717201.1939999999,43.68,56.32,699160.715,6057.581,28509.845,0,0.0,4717.21,4360.353,2261.437,920.923,65167.920000000006,0.0908642101340394,3.8358313817330214,7.6671641791044784,19.80752941176471,25.077411764705882,14.54413145539906,11.095505617977528,3.1486033519553076,64.70370370370371,88.8547619047619,47.75952380952381,960.0109090909091,955.9836363636364
2024-06-19,7809.775,84106.912,55331.541,100569.051,0.0,114.751,103926.801,6047.933,168331.963,10914.474,142347.463,8359.392,3042.012,2572.138,0.0,4013.597,2534.821,700022.624,2024,6,19,3,331255.8709999999,368766.75299999997,700022.6239999998,47.32,52.68,690713.293,7646.98,33039.455,0,0.0,4139.772,3183.185,2314.924,963.263,71574.78100000002,0.1022463825397734,4.002816901408451,7.501515151515152,18.364539007092198,23.344680851063828,13.387706855791961,10.135112359550561,2.8274509803921566,66.24317617866005,90.14388489208633,47.83693045563549,961.9429906542056,957.9542056074766
2024-06-20,6164.816,75699.769,57356.698,146992.417,0.0,113.034,92487.652,6246.688,168667.259,11460.318,156136.858,14869.073,2527.971,2337.222,0.0,4349.079,2782.885,748191.7390000001,2024,6,20,4,323349.50200000004,424842.23699999996,748191.7390000001,43.22,56.78,684173.247,5918.223,29946.909,0,0.0,4274.967,2671.602,2103.5,1043.78,66959.72,0.089495401392022,5.873758865248226,6.64776119402985,17.180094786729857,21.476303317535546,12.888151658767773,10.470621468926554,3.0288515406162464,71.0960591133005,90.49394673123487,53.69733656174334,963.2074074074073,958.6916666666666
2024-06-21,6147.658,73005.743,58086.944,82030.293,0.0,121.327,90231.663,6241.007,168793.166,11897.486,203595.771,24901.441,2076.829,2301.968,0.0,4216.2135,2632.0265,736279.5360000001,2024,6,21,5,320869.5285000001,415410.0075,736279.5360000001,43.58,56.42,669403.923,5901.752,28887.72,0,0.0,4268.215,2223.688,2071.771,1011.892,65622.08600000001,0.0891265922675324,0.18894117647058822,10.884615384615385,18.425,24.552235294117647,12.304716981132074,8.815774647887324,2.645098039215686,60.129901960784316,89.15347721822542,43.597122302158276,965.2866071428572,962.1062499999999
2024-06-22,6654.172,53009.542,46007.602,109637.682,0.0,116.172,66017.32,5683.662,168508.604,11875.166,176745.943,26214.677,2304.897,2416.154,0.0,3595.811,2462.384,681249.788,2024,6,22,6,288180.44399999996,393069.34400000004,681249.788,42.3,57.7,608339.141,6454.704,21579.273,0,0.0,3891.476,2410.213,2174.539,862.994,54151.279,0.0794881406994287,0.33905882352941175,8.611764705882353,19.597411764705882,25.584000000000003,13.604235294117647,9.237921348314606,2.8100840336134456,58.125307125307124,83.61904761904762,43.12619047619047,965.0758928571429,961.7937499999999
2024-06-23,7653.08,55877.664,37468.721,149091.498,0.001,137.771,51994.89,6509.703,168341.508,11160.348,151739.381,24692.935,1792.474,2911.03,0.0,3440.237,2542.306,675353.547,2024,6,23,7,283994.41800000006,391359.12899999996,675353.547,42.05,57.95,568934.226,7503.427,23090.006,0,0.001,4452.688,1970.972,2619.927,825.657,54056.718,0.0800421027477034,0.5375586854460094,8.892537313432834,20.558782201405155,26.08665105386417,15.03255269320843,9.262745098039217,3.0,61.007444168734494,81.93127962085308,48.661137440758296,962.8070796460177,958.8460176991151
2024-06-24,7646.371,58989.918,43149.542,126985.731,0.0,140.974,70961.805,6671.581,168122.103,10594.559,193589.535,23439.678,2011.909,3259.642,0.0,3747.434,2651.934,721962.716,2024,6,24,1,293598.5,428364.2160000001,721962.716,40.67,59.33,649043.546,7495.782,24309.186,0,0.0,4560.75,2097.999,2933.678,899.385,57988.40700000001,0.0803205009273636,0.02910798122065728,10.847058823529412,21.446604215456677,27.591334894613585,15.301873536299764,8.443697478991597,2.720949720670391,58.74814814814815,85.5308056872038,43.89336492890995,959.9814159292035,955.6318584070796
2024-06-25,8497.036,75793.487,52159.826,97990.252,0.0,142.788,86410.57,7294.492,167890.202,10641.572,193470.336,24124.993,2088.749,3113.088,0.0,3909.151,2534.54,736061.082,2024,6,25,2,320746.03099999996,415315.051,736061.0819999999,43.58,56.42,712709.606,8369.124,30402.75,0,0.0,4983.318,2253.557,2801.779,938.197,68798.66,0.0934686830786687,1.035764705882353,10.76923076923077,22.128504672897197,28.653738317757007,15.605140186915888,9.46225352112676,2.7403361344537815,60.291666666666664,86.85035629453682,44.92399049881235,956.3207207207208,952.981081081081
2024-06-26,8377.732,92004.296,55874.302,123673.291,0.0,126.012,103315.008,7045.072,167751.885,10664.88,155639.781,11278.956,2590.645,3007.5,0.0,4010.8665,2643.9375,748004.164,2024,6,26,3,340662.29850000003,407341.86549999996,748004.164,45.54,54.46,717413.906,8240.501,36188.195,0,0.0,4816.94,2754.884,2706.75,962.608,76057.415,0.1016804700568485,1.9896634615384616,9.028125,22.20260663507109,28.11933962264151,16.3085308056872,10.040857142857144,2.862215909090909,63.504950495049506,88.3701923076923,46.78657074340528,957.6315315315316,954.0036036036036
2024-06-27,8370.768,97879.235,56020.511,133795.161,0.0,89.72,98809.061,7160.578,167561.987,11680.935,146305.899,4562.145,2546.136,3217.554,0.0,4254.775,2837.283,745091.748,2024,6,27,4,347011.54400000005,398080.20399999997,745091.748,46.57,53.43,720489.798,8236.849,38485.661,0,0.0,4896.414,2721.723,2895.799,1021.146,78693.73399999998,0.1056161663462685,0.43914081145584727,7.6,21.79810426540284,27.069030732860522,16.548104265402845,9.203133903133903,2.7177966101694917,64.11358024691359,87.50596658711217,48.95226730310262,959.5441441441441,955.9621621621621
2024-06-28,6912.523,80818.984,57089.825,189313.37,0.0,88.37,92594.012,7409.094,167674.623,12134.354,124172.337,3709.601,2375.79,2909.116,0.0,4226.892,2765.437,754194.3280000001,2024,6,28,5,329416.84699999995,424777.48099999997,754194.328,43.68,56.32,715247.888,6705.108,32037.238,0,0.0,5066.747,2444.535,2618.204,1014.454,70711.49100000001,0.0937576541943975,5.608612440191388,6.897014925373135,20.761411764705883,25.580985915492956,15.949176470588235,10.350284090909092,3.133898305084746,68.14987714987716,88.93794749403341,52.64047619047619,959.8090090090091,956.5207207207208
2024-06-29,6142.844,65523.836,50491.972,162694.692,0.0,108.981,75280.95,6730.587,167823.686,12151.613,105666.956,3654.95,1528.421,2381.57,0.0,4133.2705,2746.8785,667061.2069999999,2024,6,29,6,304756.18649999995,362305.02050000004,667061.2069999999,45.69,54.31,629933.236,5897.13,26223.46,0,0.0,4604.126,1598.426,2143.413,991.985,59867.007,0.0897473970480792,2.010047846889952,5.864705882352942,18.966823529411762,22.779529411764702,15.147764705882354,9.778125000000001,3.0633522727272724,74.36699507389163,91.67541766109785,59.51551312649165,959.8964285714285,957.0258928571428
2024-06-30,5921.242,66198.606,47911.514,63053.796,0.0,111.69,72166.507,6283.636,167738.3,11896.147,155056.605,13384.988,1649.106,2395.672,0.0,4213.131,2821.355,620802.2949999999,2024,6,30,7,302311.207,318491.088,620802.2949999999,48.7,51.3,584246.025,5684.392,26413.552,0,0.0,4300.273,1667.373,2156.105,1011.151,58692.799,0.0945434633098449,1.879136690647482,8.932835820895523,19.971529411764706,25.085882352941177,14.858352941176472,8.790651558073654,2.4575070821529743,67.81617647058823,91.2153110047847,50.35167464114833,961.0017857142857,957.7589285714286
2024-07-01,6477.353,66153.975,46299.04,188171.499,0.0,122.434,62182.335,6545.17,168061.84,11073.537,178772.819,21425.492,2831.276,2319.762,0.0,4011.749,2818.261,767266.542,2024,7,1,1,302700.16500000004,464566.37700000004,767266.5420000001,39.45,60.55,681171.274,6248.378,26419.032,0,0.0,4477.836,2773.363,2087.786,962.82,59921.296,0.0780971053993906,0.9200477326968973,9.929230769230768,19.79131455399061,25.395794392523364,14.18169014084507,9.81342857142857,3.04929178470255,64.71638141809291,90.10978520286396,47.02850356294537,965.8272727272728,961.1972727272727
2024-07-02,7512.607,69087.545,42663.359,183092.276,0.0,119.594,75119.635,6427.715,168014.617,11304.754,201147.206,24214.667,2037.028,2971.442,0.0,3442.832,2401.373,799556.6500000001,2024,7,2,2,302157.14499999996,497399.50500000006,799556.65,37.79,62.21,703183.823,7295.06,27430.567,0,0.0,4399.071,2127.808,2674.298,826.279,60366.37300000001,0.0754998072994577,0.056698564593301436,11.102985074626865,20.620657276995303,26.626291079812205,14.614988290398127,9.190571428571428,3.087142857142857,58.351485148514854,84.68809523809524,43.159904534606206,965.4890909090909,961.29
2024-07-03,7335.1,74601.282,47465.901,141519.689,0.0,125.235,82831.373,7242.093,167875.643,11413.42,206081.406,24578.351,2560.149,3679.624,0.0,4278.9595,2807.1235,784395.349,2024,7,3,3,315038.7515,469356.59750000003,784395.349,40.16,59.84,720852.271,7105.166,29619.82,0,0.0,4943.034,2742.376,3311.662,1026.951,66115.583,0.0842885964128785,0.004513064133016627,11.987692307692308,21.723776223776223,28.67016317016317,14.776223776223777,8.638746438746438,2.7347457627118645,49.08270676691729,80.00238663484487,33.295942720763726,962.0118181818182,958.7554545454547
2024-07-04,7263.036,72216.848,46215.461,142722.16,0.0,134.87,74941.646,7724.637,167395.286,12111.379,202161.995,22523.398,2495.929,4809.398,0.0,4023.9865,2800.4035,769540.433,2024,7,4,4,312144.5815,457395.8515,769540.433,40.56,59.44,741724.435,7031.733,28916.235,0,0.0,5280.134,2666.057,4328.458,965.758,66086.319,0.0858776435467686,0.026066350710900472,11.60923076923077,22.637354988399075,29.84060324825986,15.430394431554525,8.327478753541076,2.5798295454545457,52.524752475247524,79.20142180094787,38.78436018957346,961.2854545454545,958.2718181818182
2024-07-05,6973.822,78620.786,46675.783,154530.828,0.0,120.904,76046.108,7747.689,167012.341,12124.751,197623.187,23468.118,1955.099,3943.08,0.0,3822.722,2787.973,783453.191,2024,7,5,5,316751.322,466701.86900000006,783453.1910000001,40.43,59.57,743671.853,6694.869,31257.221,0,0.0,5295.779,1989.012,3548.772,917.457,66784.045,0.0852431846180329,1.9155131264916467,11.084375,23.486013986013987,30.281627906976745,16.701864801864804,11.023796033994335,3.098870056497175,54.2807881773399,82.39336492890995,39.023640661938536,959.9366972477064,955.3798165137614
2024-07-06,5499.303,53394.905,35000.451,159245.333,0.0,131.953,45833.068,7339.563,167276.412,11867.834,151429.685,20948.232,1749.583,3327.396,0.0,3705.075,2749.174,669497.9669999998,2024,7,6,6,277292.688,392205.27900000004,669497.9670000001,41.42,58.58,654897.046,5279.331,21571.413,0,0.0,5017.084,1847.271,2994.656,889.217,50420.431,0.0753108052380389,2.3879227053140095,8.627272727272727,20.2903981264637,25.327400468384074,15.251990632318503,10.93361581920904,3.2107042253521128,66.22549019607843,87.1303317535545,49.36492890995261,960.0207207207208,955.8000000000001
2024-07-07,4707.354,61812.288,31897.85,97607.569,0.0,129.618,50071.128,6862.375,167835.219,10990.795,162512.983,21393.024,1092.232,3207.118,0.0,3646.907,2730.089,626496.5490000001,2024,7,7,7,281061.34300000005,345435.20599999995,626496.549,44.86,55.14,592489.353,4519.06,24394.363,0,0.0,4692.344,1165.265,2886.406,875.258,50203.703,0.0801340455588048,0.05239234449760765,10.851515151515152,19.74543325526932,25.795794392523366,13.683606557377049,8.661016949152541,2.7539325842696627,60.57283950617284,87.9004739336493,43.51184834123223,961.2036036036037,957.7972972972973
2024-07-08,7089.0,75013.538,46944.37,134874.631,0.0,112.873,66426.772,7424.075,167338.084,11893.493,197655.563,23255.391,2429.51,3917.954,0.0,3781.4575,2578.0935,750734.8049999999,2024,7,8,1,313937.9885000001,436796.81649999996,750734.805,41.82,58.18,704148.503,6805.44,29690.996,0,0.0,5073.607,2607.86,3526.159,917.711,65844.597,0.0877068660750316,0.5093301435406699,11.378787878787879,21.516235294117646,28.471662763466043,14.570117647058824,9.52457627118644,2.955932203389831,55.65346534653465,85.3890214797136,38.94285714285714,960.4890909090909,957.5954545454546
2024-07-09,6509.53,84871.03,50267.359,141907.41,0.0,101.014,72850.947,7379.358,167299.058,11661.753,197985.186,23542.364,1734.643,3048.25,0.0,4834.568,2564.978,776557.448,2024,7,9,2,325943.796,450613.65199999994,776557.4479999999,41.97,58.03,734077.976,6256.921,33538.486,0,0.0,5039.367,1734.478,2743.425,1797.387,69551.74,0.0895641915213464,0.9964114832535885,8.898461538461538,22.27018779342723,28.185747663551403,16.369014084507043,9.84844192634561,2.906515580736544,58.5136476426799,84.16746411483254,42.381861575178995,961.2084112149533,957.3383177570093
2024-07-10,6851.952,114494.204,53658.529,77065.431,0.0,141.708,89320.211,7176.084,167133.184,11624.219,205907.731,24661.715,1748.646,2681.794,0.0,4894.824,2641.231,770001.463,2024,7,10,3,358639.217,411362.24600000004,770001.463,46.58,53.42,755585.305,6609.936,44306.016,0,0.0,4891.751,1725.258,2413.615,1878.721,81537.57100000001,0.1058927481544278,0.3671394799054374,11.027272727272727,23.606496519721578,30.26705336426914,16.94199535962877,8.646348314606742,2.605027932960894,57.618811881188115,84.05188679245283,43.091981132075475,963.4927272727273,960.7218181818181
2024-07-11,6816.524,114304.923,54062.544,132885.403,0.0,149.315,88937.457,7857.219,166721.279,12136.319,206130.708,23817.516,1816.194,2633.936,0.0,4644.72,2434.004,825348.0609999999,2024,7,11,4,358857.33900000004,466490.722,825348.061,43.48,56.52,783279.896,6543.863,44310.349,0,0.0,5372.684,1828.692,2370.542,1728.065,81999.174,0.0993510227680779,1.0319905213270142,11.01818181818182,24.65416666666667,30.9162037037037,18.39027777777778,10.411204481792717,3.0453781512605045,57.556372549019606,82.91725768321513,42.35224586288416,963.3330275229358,959.848623853211
2024-07-12,6625.521,87835.242,48568.071,193760.916,0.0,150.899,74473.34,7855.955,148162.403,11329.605,211982.286,24344.452,1993.392,3156.348,0.0,3570.3755,2368.6715,826177.477,2024,7,12,5,307767.3075,518410.16949999996,826177.477,37.25,62.75,773754.031,6360.5,34479.163,0,0.0,5369.326,1986.441,2840.713,856.891,69704.353,0.0843697086164938,0.23364928909952606,10.4953125,22.294663573085845,27.79744779582367,16.792111368909513,9.730985915492958,3.0791549295774647,57.85749385749386,82.86792452830188,41.67216981132076,961.9871559633028,958.2715596330276
2024-07-13,6754.049,70721.95,43619.129,138182.758,0.0,105.037,60638.532,7752.616,142264.869,11933.487,190385.338,24162.363,1348.941,3072.732,0.0,3316.382,2263.871,706522.054,2024,7,13,6,278850.668,427671.386,706522.054,39.47,60.53,669387.642,6483.887,28396.456,0,0.0,5300.341,1349.344,2765.459,795.931,61067.58699999999,0.0864340846181144,0.0589622641509434,9.556060606060607,21.68581395348837,27.73674418604651,15.638604651162792,9.216056338028169,2.986197183098591,57.1871921182266,82.30260047281324,39.765957446808514,960.7527777777779,956.9166666666666
2024-07-14,6016.886,75893.848,41277.238,105640.707,0.0,53.754,52493.883,7822.835,147958.388,11994.408,174286.476,24173.119,1390.265,3299.016,0.0,3361.5785,2245.2405,657907.642,2024,7,14,7,287020.0545,370887.5875,657907.642,43.63,56.37,619521.57,5776.211,30119.942,0,0.0,5344.015,1418.659,2969.114,806.778,61513.08,0.0934980475572588,0.8127058823529412,10.612121212121211,22.912093023255817,29.63581395348837,16.186976744186044,9.381971830985915,2.8245070422535212,53.0,81.7790973871734,35.28503562945368,960.1814814814816,957.2166666666666
2024-07-15,6972.944,88912.533,44447.941,197367.41,0.0,131.979,58314.335,7862.795,159483.686,12470.837,186411.013,24091.346,1998.41,3269.3,0.0,3531.6535,2484.4365,797750.619,2024,7,15,1,316479.26249999995,481271.35650000005,797750.619,39.67,60.33,746400.333,6694.026,35067.201,0,0.0,5376.768,2027.76,2942.37,847.597,69200.07599999999,0.0867439953688083,0.21252955082742317,10.386363636363637,22.867132867132867,29.026573426573425,16.705594405594404,10.776338028169015,3.3759887005649714,54.69458128078818,81.4691943127962,37.60189573459716,962.5481481481481,957.7268518518518
2024-07-16,7574.172,94881.248,53269.984,104707.094,0.0,133.566,81885.687,7962.689,165242.701,12613.755,206300.415,23184.384,2395.272,3642.262,0.0,3873.42,2462.821,770129.4700000001,2024,7,16,2,338841.74799999996,431287.722,770129.47,44.0,56.0,761015.912,7271.205,37368.583,0,0.0,5441.247,2433.938,3278.036,929.621,76299.313,0.0990733584055678,0.01807511737089202,10.8171875,22.275757575757574,28.694638694638694,15.853379953379955,8.463559322033898,2.524788732394366,55.67407407407408,84.0166270783848,38.4916864608076,963.0018348623853,959.7816513761468
2024-07-17,7710.014,124368.608,53352.68,107762.771,0.0,104.042,79416.331,8065.946,166823.455,12794.021,197535.672,22020.661,2469.485,4525.198,0.0,3758.2075,2395.5935,793102.6849999999,2024,7,17,3,371073.59349999996,422029.09150000004,793102.685,46.79,53.21,769025.803,7401.613,48703.271,0,0.0,5514.649,2507.637,4072.678,901.969,88708.954,0.111850527904845,0.0,12.13809523809524,23.303496503496504,30.616083916083916,15.990442890442889,8.868732394366198,2.7715492957746477,54.0272952853598,82.3388625592417,38.20142180094787,963.3532110091743,960.1477064220184
2024-07-18,7582.467,178351.092,54944.499,75075.763,0.0,73.842,99679.076,8208.125,165950.069,12905.939,154225.987,8095.737,2354.659,4862.64,0.0,3709.193,2353.553,778372.6409999998,2024,7,18,4,425962.744,352409.89700000006,778372.6410000001,54.72,45.28,787780.696,7279.168,68748.117,0,0.0,5610.866,2418.543,4376.376,1044.569,109657.422,0.1408803652953675,0.031205673758865248,10.483076923076922,24.65279069767442,31.90767441860465,17.39581395348837,8.511267605633803,2.3926760563380283,52.3490099009901,80.98341232227489,34.74644549763033,964.1091743119266,961.2229357798166
2024-07-19,7383.966,177858.249,55601.195,63361.789,0.0,84.841,84920.774,8813.851,165996.438,12079.121,197437.377,17090.299,3714.028,4223.954,0.0,4965.0055,2600.5485,806131.4360000001,2024,7,19,5,428556.68650000007,377574.7495,806131.436,53.16,46.84,797944.02,7088.607,68261.149,0,0.0,6022.795,3815.115,3801.559,1882.055,111278.34,0.1380399461310673,0.05129411764705882,11.726153846153847,26.178703703703704,33.53055555555556,18.83101851851852,8.753221288515407,2.4061624649859943,47.62222222222222,75.36941176470589,30.755294117647058,964.560909090909,960.6954545454546
2024-07-20,6565.004,84410.837,41587.18,161320.043,0.0,129.168,54193.63,7892.053,166173.839,11139.314,187642.887,23402.123,1842.079,3446.008,0.0,4895.3035,2588.4405,757227.9090000001,2024,7,20,6,316812.30350000004,440415.60550000006,757227.9090000001,41.84,58.16,712350.009,6302.404,33439.341,0,0.0,5391.693,1787.413,3101.407,1868.961,67119.999,0.0886390982189749,1.9238317757009344,10.292424242424241,24.873781902552206,31.5245939675174,18.220417633410673,11.477871148459386,3.358100558659218,51.76543209876543,76.97411764705882,34.83294117647059,961.2306306306307,955.1567567567567
2024-07-21,6492.4,78503.092,32626.34,192142.904,0.0,144.428,40065.621,7550.695,157824.043,9807.494,176766.499,24983.181,1782.961,3120.08,0.0,4641.115,2433.971,738884.8239999999,2024,7,21,7,292540.726,446344.09800000006,738884.824,39.59,60.41,641448.028,6232.704,30910.903,0,0.0,5159.835,1745.012,2808.072,1813.808,60595.923,0.0820099710154555,0.22417840375586853,11.244776119402985,21.764269141531322,27.460324825986078,16.068677494199537,10.975350140056022,3.7053072625698324,53.42469135802469,82.17605633802818,36.375586854460096,963.6144144144143,957.0774774774775
2024-07-22,6917.266,79998.417,49821.533,165311.304,0.0,150.394,50963.56,8032.354,162984.864,10811.629,197897.912,26924.095,2051.18,3186.886,0.0,4990.344,2529.227,772570.965,2024,7,22,1,317982.844,454588.121,772570.965,41.16,58.84,741939.142,6640.575,31771.23,0,0.0,5469.404,2015.535,2868.197,1891.434,68962.45099999999,0.0892635811132249,0.004694835680751174,12.804477611940298,22.73154205607477,30.497429906542056,14.963170163170163,8.665915492957748,2.817877094972067,49.84577114427861,79.76959619952494,34.03087885985748,965.459090909091,962.62
2024-07-23,6932.909,114980.821,53930.295,131981.264,0.0,120.212,77144.095,8773.863,166332.759,10660.01,199088.459,26368.493,2083.56,4194.66,0.0,5189.09,2622.393,810402.883,2024,7,23,2,362417.957,447984.92600000004,810402.883,44.72,55.28,783227.764,6655.593,45048.89,0,0.0,5966.227,2110.819,3775.194,1998.304,85326.674,0.1052892034195786,0.0011737089201877935,12.803030303030303,25.228372093023257,33.10209302325581,17.34953488372093,8.376190476190477,2.615126050420168,48.785185185185185,76.71933962264151,34.049528301886795,965.8436363636364,963.3681818181818
2024-07-24,6923.99,149348.151,53846.818,133143.063,0.0,45.884,83042.898,9565.32,166054.175,10288.871,198324.429,25502.272,2516.852,3664.604,0.0,5075.3105,2492.9025,849835.54,2024,7,24,3,396995.22050000005,452840.3195,849835.54,46.71,53.29,805969.199,6647.03,58410.486,0,0.0,6533.401,2537.977,3298.144,1974.379,99149.004,0.1166684603470454,0.11002331002331003,11.025757575757577,26.11388888888889,33.303009259259255,18.924305555555556,8.70952380952381,2.5577777777777775,49.44634146341463,73.68,34.37647058823529,965.3369369369369,960.7621621621622
2024-07-25,6896.734,115811.887,53406.044,148464.521,0.0,97.014,69370.628,9495.351,166109.822,10527.074,195485.48,23716.057,3094.42,3187.862,0.0,5430.3815,2569.2825,813662.5580000001,2024,7,25,4,363432.5015,450230.05649999995,813662.558,44.67,55.33,773240.144,6620.865,45962.115,0,0.0,6481.415,3175.035,2869.076,2059.392,86742.036,0.1066068914529062,0.11126760563380281,10.189552238805971,25.593071593533487,32.01270207852194,19.1729792147806,9.115877437325905,2.7621169916434543,52.21707317073171,76.1435294117647,36.72235294117647,961.3135135135135,956.3774774774774
2024-07-26,6870.602,126311.232,54140.263,107957.093,0.0,95.51,68416.927,9371.28,166029.011,11395.24,190533.127,23135.613,2370.897,2053.496,0.0,5423.526,2584.32,776688.137,2024,7,26,5,372570.30700000003,404117.83,776688.1370000001,47.97,52.03,772842.862,6595.778,49967.477,0,0.0,6394.107,2295.616,1848.146,2062.225,89008.156,0.1145996079504945,0.18438228438228438,11.128358208955225,24.982909930715937,31.561662817551966,18.403464203233256,8.561111111111112,2.561388888888889,55.30882352941177,81.07259953161592,38.21779859484778,958.9605504587156,956.1752293577982
2024-07-27,6418.47,104073.027,45521.011,114040.529,0.0,116.129,63068.861,8527.417,165379.699,10746.108,188823.544,24127.276,2108.166,2904.72,0.0,5477.592,2638.896,743971.4449999998,2024,7,27,6,340410.10199999996,403561.343,743971.445,45.76,54.24,703221.02,6161.731,40911.194,0,0.0,5829.204,2022.352,2614.248,2071.065,76241.56100000002,0.102479149586178,0.3277389277389277,10.601492537313431,24.78518518518519,31.1537037037037,18.415972222222223,9.07409470752089,2.661281337047354,56.990196078431374,82.67605633802818,40.57981220657277,961.5763636363636,957.9727272727273
2024-07-28,6084.259,82735.24,40313.952,161308.921,0.0,95.173,47339.959,8395.924,164534.025,10197.732,167727.386,17111.126,1972.611,3507.194,0.0,5146.6075,2367.8495,718837.9590000001,2024,7,28,7,312689.8125,406148.1465,718837.959,43.5,56.5,668889.832,5840.889,33336.457,0,0.0,5736.595,1866.074,3156.475,1987.828,66619.332,0.0926764247295404,0.14400000000000002,10.477272727272727,25.720881670533643,32.57911832946636,18.866821345707656,10.111173184357542,3.0582172701949863,53.054054054054056,80.68396226415095,37.58018867924528,962.5963302752293,959.3504587155963
2024-07-29,7685.912,188352.806,52306.36,127523.622,0.0,72.148,83627.7,9104.505,164428.594,10693.642,124451.589,4795.119,3451.431,4556.674,0.0,5242.2685,2343.1375,788635.5079999999,2024,7,29,1,435128.5505,353506.9575,788635.508,55.17,44.83,794965.53,7378.476,72955.326,0,0.0,6214.109,3430.468,4101.007,2001.31,115229.152,0.1461120515511964,1.6429928741092639,8.290909090909091,26.52186046511628,33.06209302325581,19.982558139534884,11.151540616246498,2.8027932960893853,52.02970297029703,77.70518867924528,37.33254716981132,962.9981651376147,959.3798165137614
2024-07-30,7775.146,166769.566,50866.391,164068.751,0.0,87.267,70819.4,9215.891,164543.244,10333.026,171756.681,13711.084,3218.062,4705.804,0.0,5334.6835,2485.6165,845690.6130000001,2024,7,30,2,412428.7875,433261.8255,845690.6129999999,48.77,51.23,813911.428,7464.14,64475.659,0,0.0,6297.94,3224.952,4235.224,2035.1,106308.07600000002,0.1257056355667507,0.22570754716981134,9.986363636363636,26.736511627906978,33.39767981438515,20.09325581395349,11.052380952380952,2.912921348314607,49.46913580246913,76.38770685579196,34.505910165484636,962.3183486238532,958.4770642201835
